filepath,cusip,ticker,company_name,fin_period,eps_latest_forecast,actual_eps
/Users/vazea/Desktop/NNW/transcripts_by_company/GLOBAL_BLUE_GROUP_HOLDING_LTD_2017Q4.txt,00000000,APTV,GLOBAL BLUE GROUP HOLDING LTD,2017Q4,4.75,1.28
/Users/vazea/Desktop/NNW/transcripts_by_company/AAC_HOLDINGS_INC_2018Q2.txt,00030710,AAC,AAC HOLDINGS INC,2018Q2,0.2,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/AAC_HOLDINGS_INC_2018Q3.txt,00030710,AAC,AAC HOLDINGS INC,2018Q3,0.23,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AAC_HOLDINGS_INC_2018Q4.txt,00030710,AAC,AAC HOLDINGS INC,2018Q4,0.2,-0.85
/Users/vazea/Desktop/NNW/transcripts_by_company/AAC_HOLDINGS_INC_2019Q1.txt,00030710,AAC,AAC HOLDINGS INC,2019Q1,0.09,-0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/AAC_HOLDINGS_INC_2019Q2.txt,00030710,AAC,AAC HOLDINGS INC,2019Q2,-0.1,-0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2022Q1.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2022Q1,-0.78,-0.66
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2022Q2.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2022Q2,-0.73,-0.87
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2022Q3.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2022Q3,-0.75,-0.68
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2022Q4.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2022Q4,-2.88,-0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2023Q1.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2023Q1,-0.7,-0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2023Q2.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2023Q2,-0.62,-0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/AADI_BIOSCIENCE_INC_2023Q3.txt,00032Q10,AADI,AADI BIOSCIENCE INC,2023Q3,-0.73,-0.6
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2003Q2.txt,00036020,AAON,AAON INC,2003Q2,0.28,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2003Q3.txt,00036020,AAON,AAON INC,2003Q3,0.31,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2003Q4.txt,00036020,AAON,AAON INC,2003Q4,1.05,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2004Q1.txt,00036020,AAON,AAON INC,2004Q1,0.28,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2004Q2.txt,00036020,AAON,AAON INC,2004Q2,0.23,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2004Q3.txt,00036020,AAON,AAON INC,2004Q3,0.15,0.12
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2004Q4.txt,00036020,AAON,AAON INC,2004Q4,0.58,0.16
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2005Q1.txt,00036020,AAON,AAON INC,2005Q1,0.16,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2005Q2.txt,00036020,AAON,AAON INC,2005Q2,0.3,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2005Q3.txt,00036020,AAON,AAON INC,2005Q3,0.33,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2005Q4.txt,00036020,AAON,AAON INC,2005Q4,0.95,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2006Q1.txt,00036020,AAON,AAON INC,2006Q1,0.25,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2006Q2.txt,00036020,AAON,AAON INC,2006Q2,0.35,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2006Q3.txt,00036020,AAON,AAON INC,2006Q3,0.35,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2006Q4.txt,00036020,AAON,AAON INC,2006Q4,1.35,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2007Q1.txt,00036020,AAON,AAON INC,2007Q1,0.34,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2007Q2.txt,00036020,AAON,AAON INC,2007Q2,0.51,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2007Q3.txt,00036020,AAON,AAON INC,2007Q3,0.35,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2007Q4.txt,00036020,AAON,AAON INC,2007Q4,1.22,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2008Q1.txt,00036020,AAON,AAON INC,2008Q1,0.29,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2008Q2.txt,00036020,AAON,AAON INC,2008Q2,0.38,0.43
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2008Q3.txt,00036020,AAON,AAON INC,2008Q3,0.39,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2008Q4.txt,00036020,AAON,AAON INC,2008Q4,1.57,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2009Q1.txt,00036020,AAON,AAON INC,2009Q1,0.35,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2009Q2.txt,00036020,AAON,AAON INC,2009Q2,0.41,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2009Q3.txt,00036020,AAON,AAON INC,2009Q3,0.39,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2009Q4.txt,00036020,AAON,AAON INC,2009Q4,1.52,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2010Q1.txt,00036020,AAON,AAON INC,2010Q1,0.35,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2010Q2.txt,00036020,AAON,AAON INC,2010Q2,0.37,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2010Q3.txt,00036020,AAON,AAON INC,2010Q3,0.35,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2010Q4.txt,00036020,AAON,AAON INC,2010Q4,1.25,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2011Q1.txt,00036020,AAON,AAON INC,2011Q1,0.27,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2011Q2.txt,00036020,AAON,AAON INC,2011Q2,0.27,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2011Q3.txt,00036020,AAON,AAON INC,2011Q3,0.26,0.23
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2011Q4.txt,00036020,AAON,AAON INC,2011Q4,0.75,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2012Q1.txt,00036020,AAON,AAON INC,2012Q1,0.2,0.2
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2012Q2.txt,00036020,AAON,AAON INC,2012Q2,0.23,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2012Q3.txt,00036020,AAON,AAON INC,2012Q3,0.23,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2017Q1.txt,00036020,AAON,AAON INC,2017Q1,0.21,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2017Q2.txt,00036020,AAON,AAON INC,2017Q2,0.29,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2017Q3.txt,00036020,AAON,AAON INC,2017Q3,0.3,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2017Q4.txt,00036020,AAON,AAON INC,2017Q4,0.97,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2018Q1.txt,00036020,AAON,AAON INC,2018Q1,0.26,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2018Q2.txt,00036020,AAON,AAON INC,2018Q2,0.21,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2018Q3.txt,00036020,AAON,AAON INC,2018Q3,0.29,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2018Q4.txt,00036020,AAON,AAON INC,2018Q4,0.83,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2019Q1.txt,00036020,AAON,AAON INC,2019Q1,0.24,0.21
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2019Q2.txt,00036020,AAON,AAON INC,2019Q2,0.27,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2019Q3.txt,00036020,AAON,AAON INC,2019Q3,0.31,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2019Q4.txt,00036020,AAON,AAON INC,2019Q4,1.01,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2020Q1.txt,00036020,AAON,AAON INC,2020Q1,0.35,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2020Q2.txt,00036020,AAON,AAON INC,2020Q2,0.38,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2020Q3.txt,00036020,AAON,AAON INC,2020Q3,0.34,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2020Q4.txt,00036020,AAON,AAON INC,2020Q4,1.42,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2021Q1.txt,00036020,AAON,AAON INC,2021Q1,0.26,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2021Q3.txt,00036020,AAON,AAON INC,2021Q3,0.39,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2021Q4.txt,00036020,AAON,AAON INC,2021Q4,1.25,0.18
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2022Q1.txt,00036020,AAON,AAON INC,2022Q1,0.3,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2022Q2.txt,00036020,AAON,AAON INC,2022Q2,0.42,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2022Q3.txt,00036020,AAON,AAON INC,2022Q3,0.44,0.51
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2022Q4.txt,00036020,AAON,AAON INC,2022Q4,1.7,0.71
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2023Q1.txt,00036020,AAON,AAON INC,2023Q1,0.54,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2023Q2.txt,00036020,AAON,AAON INC,2023Q2,0.65,0.5467
/Users/vazea/Desktop/NNW/transcripts_by_company/AAON_INC_2023Q3.txt,00036020,AAON,AAON INC,2023Q3,0.56,0.641
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2002Q3.txt,00036110,AIR,AAR CORP,2002Q3,-0.05,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2002Q4.txt,00036110,AIR,AAR CORP,2002Q4,-0.13,-0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2003Q1.txt,00036110,AIR,AAR CORP,2003Q1,-0.02,-0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2004Q1.txt,00036110,AIR,AAR CORP,2004Q1,-0.06,-0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2004Q2.txt,00036110,AIR,AAR CORP,2004Q2,0.01,0.03
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2004Q3.txt,00036110,AIR,AAR CORP,2004Q3,0.06,0.09
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2004Q4.txt,00036110,AIR,AAR CORP,2004Q4,0.14,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2005Q1.txt,00036110,AIR,AAR CORP,2005Q1,0.06,0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2005Q2.txt,00036110,AIR,AAR CORP,2005Q2,0.1,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2005Q3.txt,00036110,AIR,AAR CORP,2005Q3,0.11,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2005Q4.txt,00036110,AIR,AAR CORP,2005Q4,0.54,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2006Q1.txt,00036110,AIR,AAR CORP,2006Q1,0.14,0.15
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2006Q2.txt,00036110,AIR,AAR CORP,2006Q2,0.18,0.22
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2006Q3.txt,00036110,AIR,AAR CORP,2006Q3,0.23,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2006Q4.txt,00036110,AIR,AAR CORP,2006Q4,0.92,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2007Q1.txt,00036110,AIR,AAR CORP,2007Q1,0.27,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2007Q2.txt,00036110,AIR,AAR CORP,2007Q2,0.32,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2007Q3.txt,00036110,AIR,AAR CORP,2007Q3,0.36,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2007Q4.txt,00036110,AIR,AAR CORP,2007Q4,1.4,0.42
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2008Q1.txt,00036110,AIR,AAR CORP,2008Q1,0.38,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2013Q2.txt,00036110,AIR,AAR CORP,2013Q2,0.4,0.44
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2013Q3.txt,00036110,AIR,AAR CORP,2013Q3,0.44,0.46
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2013Q4.txt,00036110,AIR,AAR CORP,2013Q4,1.81,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2014Q1.txt,00036110,AIR,AAR CORP,2014Q1,0.43,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2014Q2.txt,00036110,AIR,AAR CORP,2014Q2,0.47,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2014Q3.txt,00036110,AIR,AAR CORP,2014Q3,0.49,0.45
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2015Q1.txt,00036110,AIR,AAR CORP,2015Q1,0.38,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2015Q2.txt,00036110,AIR,AAR CORP,2015Q2,0.36,0.38
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2015Q3.txt,00036110,AIR,AAR CORP,2015Q3,0.44,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2016Q1.txt,00036110,AIR,AAR CORP,2016Q1,0.22,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2016Q3.txt,00036110,AIR,AAR CORP,2016Q3,0.27,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2016Q4.txt,00036110,AIR,AAR CORP,2016Q4,1.27,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2017Q1.txt,00036110,AIR,AAR CORP,2017Q1,0.25,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2017Q2.txt,00036110,AIR,AAR CORP,2017Q2,0.35,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2017Q3.txt,00036110,AIR,AAR CORP,2017Q3,0.36,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2017Q4.txt,00036110,AIR,AAR CORP,2017Q4,1.45,0.5
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2018Q1.txt,00036110,AIR,AAR CORP,2018Q1,0.28,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2018Q2.txt,00036110,AIR,AAR CORP,2018Q2,0.36,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2018Q3.txt,00036110,AIR,AAR CORP,2018Q3,0.49,0.49
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2018Q4.txt,00036110,AIR,AAR CORP,2018Q4,1.8,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2019Q1.txt,00036110,AIR,AAR CORP,2019Q1,0.54,0.54
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2019Q2.txt,00036110,AIR,AAR CORP,2019Q2,0.64,0.59
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2019Q3.txt,00036110,AIR,AAR CORP,2019Q3,0.7,0.79
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2019Q4.txt,00036110,AIR,AAR CORP,2019Q4,2.54,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2020Q1_1.txt,00036110,AIR,AAR CORP,2020Q1,0.51,0.57
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2020Q2.txt,00036110,AIR,AAR CORP,2020Q2,0.6,0.64
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2020Q3.txt,00036110,AIR,AAR CORP,2020Q3,0.66,0.67
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2020Q4.txt,00036110,AIR,AAR CORP,2020Q4,1.79,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2021Q1.txt,00036110,AIR,AAR CORP,2021Q1,0.05,0.17
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2021Q2.txt,00036110,AIR,AAR CORP,2021Q2,0.19,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2021Q3.txt,00036110,AIR,AAR CORP,2021Q3,0.4,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2021Q4.txt,00036110,AIR,AAR CORP,2021Q4,1.33,0.47
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2022Q1.txt,00036110,AIR,AAR CORP,2022Q1,0.49,0.52
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2022Q2.txt,00036110,AIR,AAR CORP,2022Q2,0.56,0.53
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2022Q3.txt,00036110,AIR,AAR CORP,2022Q3,0.57,0.63
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2022Q4.txt,00036110,AIR,AAR CORP,2022Q4,2.42,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2023Q1.txt,00036110,AIR,AAR CORP,2023Q1,0.58,0.61
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2023Q2.txt,00036110,AIR,AAR CORP,2023Q2,0.69,0.69
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2023Q3.txt,00036110,AIR,AAR CORP,2023Q3,0.73,0.75
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2023Q4.txt,00036110,AIR,AAR CORP,2023Q4,2.84,0.83
/Users/vazea/Desktop/NNW/transcripts_by_company/AAR_CORP_2024Q1_1.txt,00036110,AIR,AAR CORP,2024Q1,0.71,0.78
/Users/vazea/Desktop/NNW/transcripts_by_company/ABB_LTD_2019Q4.txt,00037520,ABB,ABB LTD,2019Q4,0.93,0.27
/Users/vazea/Desktop/NNW/transcripts_by_company/ABB_LTD_2021Q4.txt,00037520,ABB,ABB LTD,2021Q4,1.41,0.33
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2012Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2012Q2,0.2,0.26
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2012Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2012Q3,0.29,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2012Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2012Q4,0.82,0.37
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2013Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2013Q1,-0.01,-0.07
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2013Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2013Q2,0.18,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2013Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2013Q3,0.34,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2013Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2013Q4,0.76,0.39
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2014Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2014Q1,-0.07,-0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2014Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2014Q2,0.16,0.19
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2014Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2014Q3,0.25,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2014Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2014Q4,0.79,0.36
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2015Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2015Q1,-0.06,-0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2015Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2015Q2,0.16,0.24
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2015Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2015Q3,0.26,0.28
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2015Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2015Q4,0.76,0.3
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2016Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2016Q1,-0.04,-0.01
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2016Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2016Q2,0.23,0.25
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2016Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2016Q3,0.28,0.29
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2016Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2016Q4,0.85,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2017Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2017Q1,-0.01,0.04
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2017Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2017Q2,0.27,0.31
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2017Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2017Q3,0.33,0.35
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2017Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2017Q4,1.15,0.48
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2018Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2018Q1,0.07,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2018Q2.txt,00081T10,ACCO,ACCO BRANDS CORP,2018Q2,0.35,0.32
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2018Q3.txt,00081T10,ACCO,ACCO BRANDS CORP,2018Q3,0.35,0.34
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2018Q4.txt,00081T10,ACCO,ACCO BRANDS CORP,2018Q4,1.17,0.41
/Users/vazea/Desktop/NNW/transcripts_by_company/ACCO_BRANDS_CORP_2019Q1.txt,00081T10,ACCO,ACCO BRANDS CORP,2019Q1,0.06,0.08
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2002Q4.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2002Q4,0.76,0.62
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2003Q1.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2003Q1,0.01,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2003Q2.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2003Q2,0.04,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2003Q3.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2003Q3,0.06,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2003Q4.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2003Q4,0.88,0.73
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2004Q1.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2004Q1,0.01,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2004Q2.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2004Q2,0.03,0.02
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2004Q3.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2004Q3,0.05,0.05
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2004Q4.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2004Q4,0.98,0.72
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2005Q1.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2005Q1,0.02,0.06
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2005Q2.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2005Q2,0.04,0.0
/Users/vazea/Desktop/NNW/transcripts_by_company/AC_MOORE_ARTS_CRAFTS_INC_2005Q3.txt,00086T10,ACMR,AC MOORE ARTS & CRAFTS INC,2005Q3,0.06,-0.1
