ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
EVE HOLDING INC,2.0,-0.11,-0.11,transcripts_by_company/Eve_Holding_Inc_2023Q2.txt,0.13342422246932983,0.8665757775306702
EMBARCADERO TECHNOLOGIES,3.0,0.07,0.06,transcripts_by_company/Embarcadero_Technologies_2003Q3.txt,0.07212357968091965,0.9278764203190804
US AUTO PARTS NETWORK INC,4.0,-0.1,0.03,transcripts_by_company/US_Auto_Parts_2010Q4.txt,0.3905598521232605,0.6094401478767395
KIMBALL ELECTRONICS INC,4.0,0.28,0.22,transcripts_by_company/Kimball_Electronics_Inc_2016Q4.txt,0.23357133567333221,0.7664286643266678
CARECOM INC,2.0,-0.16,-0.2,transcripts_by_company/Carecom_Inc_2015Q2.txt,0.12580738961696625,0.8741926103830338
EQUINIX INC,1.0,0.81,0.85,transcripts_by_company/Equinix_Inc_2014Q1.txt,0.19670340418815613,0.8032965958118439
AFLAC INC,3.0,1.82,1.63,transcripts_by_company/Aflac_Incorporated_2016Q3.txt,0.14499829709529877,0.8550017029047012
VERA BRADLEY INC,2.0,-0.05,-0.11,transcripts_by_company/Vera_Bradley_Inc_2021Q2.txt,0.1600446254014969,0.8399553745985031
LANCASTER COLONY CORP,4.0,1.27,1.22,transcripts_by_company/Lancaster_Colony_Corp_2012Q4.txt,0.29849985241889954,0.7015001475811005
COTIVITI HOLDINGS INC,4.0,0.47,0.46,transcripts_by_company/Cotiviti_Holdings_Inc_2017Q4.txt,0.1641162633895874,0.8358837366104126
CRA INTERNATIONAL INC,4.0,0.95,0.76,transcripts_by_company/CRA_International_Inc_2020Q4.txt,0.1807815134525299,0.8192184865474701
BF GOODRICH COMPANY,1.0,0.47,0.41,transcripts_by_company/Goodrich_Corporation_2005Q1.txt,0.20995739102363586,0.7900426089763641
ALTRA INDUSTRIAL MOTION CORP,4.0,0.41,0.35,transcripts_by_company/Altra_Industrial_Motion_Corp_2016Q4.txt,0.2162705361843109,0.7837294638156891
SUNSTONE HOTEL INVESTORS INC,4.0,0.28,-0.05,transcripts_by_company/Sunstone_Hotel_Investors_Inc_2010Q4.txt,0.20787939429283142,0.7921206057071686
BENEFITFOCUS INC,2.0,-0.1,-0.12,transcripts_by_company/Benefitfocus_Inc_2022Q2.txt,0.2143402397632599,0.7856597602367401
PEBBLEBROOK HOTEL TRUST,4.0,-0.34,0.04,transcripts_by_company/Pebblebrook_Hotel_Trust_2022Q4.txt,0.10486547648906708,0.8951345235109329
"URBAN OUTFITTERS, INC.",1.0,0.8,0.8,transcripts_by_company/Urban_Outfitters_Inc_2019Q1.txt,0.14595496654510498,0.854045033454895
HURON CONSULTING GROUP INC,2.0,0.47,0.86,transcripts_by_company/Huron_Consulting_Group_2009Q2.txt,0.09612508863210678,0.9038749113678932
EXPRESS INC,3.0,0.25,0.12,transcripts_by_company/Hoteles_City_Express_SAB_de_CV_2015Q3.txt,0.2947687804698944,0.7052312195301056
KORN/FERRY INTERNATIONAL,1.0,0.26,0.36,transcripts_by_company/KornFerry_International_2012Q1.txt,0.37438035011291504,0.625619649887085
MARINA BIOTECH INC,1.0,-0.12,-0.27,transcripts_by_company/Marina_Biotech_Inc_2011Q1.txt,0.2961331903934479,0.7038668096065521
CABOT CORP,1.0,0.83,0.98,transcripts_by_company/Cabot_Microelectronics_2014Q1.txt,0.2669067978858948,0.7330932021141052
ALEXION PHARMACEUTICALS INC,1.0,1.28,1.23,transcripts_by_company/Alexion_Pharmaceuticals_Inc_2015Q1.txt,0.2401372343301773,0.7598627656698227
CABOT CORP,3.0,0.53,0.77,transcripts_by_company/Cabot_Oil_and_Gas_Corporation_2011Q3.txt,-0.03539412468671799,1.035394124686718
AMERICAN WATER WORKS COMPANY INC,1.0,0.25,0.27,transcripts_by_company/American_Water_Works_Company_Inc_2012Q1.txt,0.24951547384262085,0.7504845261573792
ROCKWELL AUTOMATION INC,4.0,2.14,2.33,transcripts_by_company/Rockwell_Automation_Inc_2021Q4.txt,0.16533905267715454,0.8346609473228455
REALPAGE INC,3.0,0.2,0.19,transcripts_by_company/RealPage_Inc_2016Q3.txt,0.24390524625778198,0.756094753742218
THL CREDIT INC,2.0,0.35,0.34,transcripts_by_company/THL_Credit_Inc_2015Q2.txt,0.30661240220069885,0.6933875977993011
FOAMIX PHARMACEUTICALS LTD,1.0,-0.14,-0.18,transcripts_by_company/Foamix_Pharmaceuticals_Ltd_2015Q1.txt,0.3070357143878937,0.6929642856121063
QUOTIENT LTD,2.0,-0.24,-0.29,transcripts_by_company/Quotient_Limited_2021Q2.txt,0.3026430606842041,0.6973569393157959
CENTRAL GARDEN  PET CO,2.0,0.47,0.39,transcripts_by_company/Central_Garden_and_Pet_Company_2012Q2.txt,0.22960227727890015,0.7703977227210999
COMMSCOPE HOLDING COMPANY INC,4.0,0.47,0.75,transcripts_by_company/CommScope_Holding_Company_Inc_2017Q4.txt,0.1948859989643097,0.8051140010356903
CVR ENERGY INC,3.0,0.37,0.17,transcripts_by_company/CVR_Energy_Inc_2017Q3.txt,0.2644041180610657,0.7355958819389343
SYNAPTICS INC,3.0,0.96,1.8,transcripts_by_company/Synaptics_Incorporated_2016Q3.txt,0.10301610082387924,0.8969838991761208
DXP ENTERPRISES INC,1.0,0.42,0.36,transcripts_by_company/DXP_Enterprises_Inc_2011Q1.txt,0.09919082373380661,0.9008091762661934
PRUDENTIAL FINANCIAL INC,4.0,2.46,2.31,transcripts_by_company/Prudential_Financial_Inc_2016Q4.txt,0.30293595790863037,0.6970640420913696
KADANT INC,4.0,0.54,0.45,transcripts_by_company/Kadant_2007Q4.txt,0.14318189024925232,0.8568181097507477
MEDICINOVA INC,4.0,-0.21,-0.28,transcripts_by_company/MediciNova_Inc_2011Q4.txt,0.3204863369464874,0.6795136630535126
UNISYS CORP,3.0,-0.33,-0.27,transcripts_by_company/Unisys_Corporation_2023Q3.txt,0.28438350558280945,0.7156164944171906
SBA COMMUNICATIONS CORP,4.0,-0.27,-0.08,transcripts_by_company/SBA_Communications_2007Q4.txt,0.13448122143745422,0.8655187785625458
CELGENE CORP,4.0,0.73,0.7,transcripts_by_company/Celgene_Corporation_2010Q4.txt,0.33085936307907104,0.669140636920929
EL POLLO LOCO HOLDINGS INC,3.0,0.19,0.18,transcripts_by_company/El_Pollo_Loco_Holdings_Inc_2018Q3.txt,0.11979115754365921,0.8802088424563408
CARECLOUD INC,4.0,-0.01,-0.11,transcripts_by_company/CareCloud_Inc_2021Q4.txt,0.30666738748550415,0.6933326125144958
BIODEL INC,1.0,-0.49,-0.45,transcripts_by_company/Biodel_Inc_2009Q1.txt,0.1755492091178894,0.8244507908821106
HANGER INC,1.0,-0.15,-0.09,transcripts_by_company/Hanger_Inc_2022Q1.txt,0.14474859833717346,0.8552514016628265
IGATE CAPITAL CORPORATION,2.0,0.48,0.47,transcripts_by_company/iGATE_Corporation_2014Q2.txt,0.1803441047668457,0.8196558952331543
TRADESTATION GROUP INC,3.0,0.17,0.14,transcripts_by_company/TradeStation_Group_Inc_2006Q3.txt,0.15864817798137665,0.8413518220186234
UNITED FIRE GROUP INC,1.0,1.0,0.85,transcripts_by_company/United_Fire_Group_Inc_2018Q1.txt,0.0995812937617302,0.9004187062382698
CONFORMIS INC,2.0,0.21,-0.07,transcripts_by_company/Conformis_Inc_2021Q2.txt,0.22706735134124756,0.7729326486587524
FIRST STATE BANCORPORATION,1.0,-1.19,0.11,transcripts_by_company/First_State_Bancorporation_2009Q1.txt,0.21756024658679962,0.7824397534132004
STANLEY FURNITURE CO,1.0,-0.22,0.06,transcripts_by_company/Stanley_Furniture_Company_Inc_2009Q1.txt,0.20810189843177795,0.791898101568222
NIKE INC,3.0,1.23,1.56,transcripts_by_company/NIKE_Inc_2012Q3.txt,0.3475004732608795,0.6524995267391205
CHANGE HEALTHCARE INC,2.0,0.38,0.44,transcripts_by_company/Change_Healthcare_Inc_2022Q2.txt,0.1641327142715454,0.8358672857284546
ISSUER DIRECT CORP,4.0,0.1,0.09,transcripts_by_company/Issuer_Direct_Corporation_2018Q4.txt,0.09828754514455795,0.901712454855442
ROMEO POWER INC,1.0,-0.34,-0.27,transcripts_by_company/Romeo_Power_Inc_2022Q1.txt,0.09274086356163025,0.9072591364383698
COINSTAR INC,4.0,0.18,0.16,transcripts_by_company/Coinstar_Inc_2006Q4.txt,0.09778790175914764,0.9022120982408524
MAZOR ROBOTICS LTD,2.0,-0.15,-0.17,transcripts_by_company/Mazor_Robotics_Ltd_2017Q2.txt,0.23080021142959595,0.769199788570404
DR PEPPER SNAPPLE GROUP INC,3.0,0.6,0.67,transcripts_by_company/Dr_Pepper_Snapple_Group_Inc_2010Q3.txt,0.11533372104167938,0.8846662789583206
OSI SYSTEMS INC,2.0,1.02,1.1,transcripts_by_company/OSI_Systems_Inc_2013Q2.txt,0.23114967346191406,0.7688503265380859
MF GLOBAL HOLDINGS LTD,2.0,0.1,0.12,transcripts_by_company/MF_Global_Holdings_Ltd_2011Q2.txt,0.12474773824214935,0.8752522617578506
JDS UNIPHASE CORP,2.0,-0.02,0.0,transcripts_by_company/JDS_Uniphase_Corporation_2005Q2.txt,0.056468263268470764,0.9435317367315292
DECIPHERA PHARMACEUTICALS INC,1.0,-1.25,-0.75,transcripts_by_company/Deciphera_Pharmaceuticals_Inc_2019Q1.txt,0.059000562876462936,0.9409994371235371
LUBY'S INC.,2.0,-0.02,0.0,transcripts_by_company/Lubys_Inc_2009Q2.txt,0.20418919622898102,0.795810803771019
DISH NETWORK CORP,2.0,0.14,0.59,transcripts_by_company/DISH_Network_Corporation_2009Q2.txt,0.17125573754310608,0.8287442624568939
LMI AEROSPACE INC,2.0,0.43,0.46,transcripts_by_company/LMI_Aerospace_Inc_2012Q2.txt,0.2795771360397339,0.7204228639602661
TOWN SPORTS INTERNATIONAL HOLDIN,3.0,0.2,0.12,transcripts_by_company/Town_Sports_International_Holdings_Inc_2006Q3.txt,0.1804063320159912,0.8195936679840088
SAREPTA THERAPEUTICS INC,2.0,-0.6,-0.39,transcripts_by_company/Sarepta_Therapeutics_Inc_2013Q2.txt,0.23675207793712616,0.7632479220628738
GENESCO INC,2.0,0.98,0.86,transcripts_by_company/Genesco_2012Q2.txt,0.13000640273094177,0.8699935972690582
DIAMEDICA THERAPEUTICS INC,4.0,-0.14,-0.24,transcripts_by_company/DiaMedica_Therapeutics_Inc_2022Q4.txt,0.23602525889873505,0.763974741101265
BUILD-A-BEAR WORKSHOP INC,3.0,-0.82,-0.01,transcripts_by_company/Build-A-Bear_Workshop_Inc_2020Q3.txt,0.1597224324941635,0.8402775675058365
CROWN CRAFTS INC,2.0,0.09,0.06,transcripts_by_company/Crown_Crafts_Inc_2012Q2.txt,0.09099320322275162,0.9090067967772484
NOKIA CORP,2.0,0.29,0.25,transcripts_by_company/Nokia_2006Q2.txt,0.12696421146392822,0.8730357885360718
PARADYNE NETWORKS INC.,3.0,-0.05,-0.07,transcripts_by_company/Paradyne_2003Q3.txt,0.09346865862607956,0.9065313413739204
NORTHERN TECHNOLOGIES INTERNATIO,1.0,0.1,0.23,transcripts_by_company/Northern_Technologies_International_Corporation_2023Q1.txt,0.3048079013824463,0.6951920986175537
"EAST WEST BANCORP, INC.",3.0,1.17,1.14,transcripts_by_company/East_West_Bancorp_Inc_2018Q3.txt,0.3047257661819458,0.6952742338180542
CRACKER BARREL OLD COUNTRY STORE,1.0,0.81,0.76,transcripts_by_company/Cracker_Barrel_Old_Country_Store_Inc_2009Q1.txt,0.2679525315761566,0.7320474684238434
AMBEV SA,2.0,0.04,0.01,transcripts_by_company/Ambev_SA_2017Q2.txt,0.20697557926177979,0.7930244207382202
CONCEPTUS INC,1.0,-0.09,0.0,transcripts_by_company/Conceptus_2011Q1.txt,0.14372529089450836,0.8562747091054916
STERLING FINANCIAL CORP (PA),1.0,0.4,0.43,transcripts_by_company/Sterling_Financial_Corporation_2005Q1.txt,0.1723850518465042,0.8276149481534958
AETNA INC,1.0,1.98,1.58,transcripts_by_company/Aetna_Inc_2014Q1.txt,0.187819242477417,0.812180757522583
VITAL SIGNS INC,3.0,0.62,0.67,transcripts_by_company/Vital_Signs_2006Q3.txt,0.20617333054542542,0.7938266694545746
CAMBRIDGE HEART INC,2.0,-0.03,-0.01,transcripts_by_company/Cambridge_Heart_Inc_2007Q2.txt,0.419518381357193,0.580481618642807
AMERICAN CAMPUS COMMUNITIES INC,2.0,-0.03,0.02,transcripts_by_company/American_Campus_Communities_Inc_2008Q2.txt,0.12862853705883026,0.8713714629411697
PDF SOLUTIONS INC,3.0,0.2,0.09,transcripts_by_company/PDF_Solutions_Inc_2022Q3.txt,0.27855297923088074,0.7214470207691193
RAM HOLDINGS LTD,3.0,0.5,0.41,transcripts_by_company/RAM_Holdings_Ltd_2007Q3.txt,0.1242704764008522,0.8757295235991478
ASTRAZENECA PLC,2.0,1.08,0.96,transcripts_by_company/AstraZeneca_PLC_2023Q2.txt,0.29953116178512573,0.7004688382148743
CELLECTIS SA,1.0,-0.58,-0.72,transcripts_by_company/Cellectis_SA_2023Q1.txt,0.06300250440835953,0.9369974955916405
LIN TELEVISION,2.0,0.31,0.25,transcripts_by_company/Tandberg_Television_2004Q2.txt,0.24182336032390594,0.758176639676094
RADNET INC,2.0,0.27,0.16,transcripts_by_company/RadNet_Inc_2021Q2.txt,0.3477047383785248,0.6522952616214752
DSP GROUP INC,4.0,0.06,0.04,transcripts_by_company/DSP_Group_Inc_2012Q4.txt,0.06127398461103439,0.9387260153889656
MEDNAX INC,4.0,1.19,1.23,transcripts_by_company/MEDNAX_Inc_2011Q4.txt,0.11922109127044678,0.8807789087295532
URS CORPORATION,3.0,0.73,0.66,transcripts_by_company/URS_Corporation_2007Q3.txt,0.24080359935760498,0.759196400642395
AVANGRID INC,4.0,0.67,0.66,transcripts_by_company/AVANGRID_Inc_2016Q4.txt,0.32051989436149597,0.679480105638504
TRIMERIS INC,3.0,0.16,0.01,transcripts_by_company/Trimeris_Inc_2006Q3.txt,0.1836216151714325,0.8163783848285675
DOMINION ENERGY INC,4.0,0.9,0.88,transcripts_by_company/Dominion_Energy_Inc_2021Q4.txt,0.250726580619812,0.749273419380188
VERU INC,4.0,-0.08,-0.07,transcripts_by_company/Veru_Inc_2021Q4.txt,0.34337711334228516,0.6566228866577148
"WESTPOINT STEVENS, INC.",1.0,-0.31,0.02,transcripts_by_company/WestPoint_Stevens_2003Q1.txt,0.3424461781978607,0.6575538218021393
COMPUDYNE CORP,4.0,-0.06,0.06,transcripts_by_company/CompuDyne_2005Q4.txt,0.28732070326805115,0.7126792967319489
EASTGROUP PROPERTIES INC,4.0,1.75,0.69,transcripts_by_company/EastGroup_Properties_Inc_2021Q4.txt,0.1928073614835739,0.8071926385164261
ARTHROCARE CORPORATION,4.0,0.31,0.3,transcripts_by_company/ArthroCare_2005Q4.txt,0.10441308468580246,0.8955869153141975
NVIDIA CORP,2.0,0.36,0.36,transcripts_by_company/NVIDIA_Corporation_2008Q2.txt,0.1265370398759842,0.8734629601240158
LTC PROPERTIES INC,3.0,0.88,0.55,transcripts_by_company/LTC_Properties_Inc_2018Q3.txt,0.2397768348455429,0.7602231651544571
KAMAN CORP,1.0,0.41,0.54,transcripts_by_company/Kaman_Corporation_2016Q1.txt,0.2326183319091797,0.7673816680908203
HARLEY-DAVIDSON INC,2.0,0.59,0.39,transcripts_by_company/Harley-Davidson_2010Q2.txt,0.18123053014278412,0.8187694698572159
UNITED STATIONERS INC,2.0,0.59,1.18,transcripts_by_company/United_Stationers_Inc_2011Q2.txt,0.06572208553552628,0.9342779144644737
RPT REALTY,3.0,0.13,0.01,transcripts_by_company/RPT_Realty_2022Q3.txt,0.16927452385425568,0.8307254761457443
ACM RESEARCH INC,1.0,0.11,0.15,transcripts_by_company/ACM_Research_Inc_2020Q1.txt,0.05715080723166466,0.9428491927683353
T-MOBILE US INC,4.0,0.61,0.43,transcripts_by_company/T-Mobile_US_Inc_2017Q4.txt,0.20859649777412415,0.7914035022258759
FARO TECHNOLOGIES INC,2.0,-0.03,0.32,transcripts_by_company/FARO_Technologies_Inc_2022Q2.txt,0.33784303069114685,0.6621569693088531
SEATTLE GENETICS INC /WA,3.0,-0.12,-0.08,transcripts_by_company/Seattle_Genetics_Inc_2012Q3.txt,0.10778862982988358,0.8922113701701164
QWEST COMMUNICATIONS INTL,4.0,0.12,0.09,transcripts_by_company/Qwest_Communications_2010Q4.txt,0.10738706588745117,0.8926129341125488
SERES THERAPEUTICS INC,4.0,-0.63,-0.44,transcripts_by_company/Seres_Therapeutics_Inc_2016Q4.txt,0.2869987487792969,0.7130012512207031
VIVINT SOLAR INC,4.0,-0.11,0.11,transcripts_by_company/Vivint_Solar_Inc_2018Q4.txt,0.17942585051059723,0.8205741494894028
EVOFEM BIOSCIENCES INC,2.0,-0.27,-0.36,transcripts_by_company/Evofem_Biosciences_Inc_2021Q2.txt,0.14999136328697205,0.850008636713028
FLOTEK INDUSTRIES INC,1.0,-0.2,-0.09,transcripts_by_company/Flotek_Industries_Inc_2019Q1.txt,0.2760726511478424,0.7239273488521576
MODTECH HOLDINGS INC,3.0,-0.66,0.21,transcripts_by_company/Modtech_Holdings_Inc_2005Q3.txt,0.2741162180900574,0.7258837819099426
NANOMETRICS INC,2.0,0.26,0.11,transcripts_by_company/Nanometrics_Incorporated_2016Q2.txt,0.1279735118150711,0.8720264881849289
POWELL INDUSTRIES INC,3.0,0.99,0.55,transcripts_by_company/Powell_Industries_Incorporated_2012Q3.txt,0.209842249751091,0.790157750248909
MOLDFLOW CORP,4.0,0.35,0.23,transcripts_by_company/Moldflow_Corp_2007Q4.txt,0.17088231444358826,0.8291176855564117
AMETEK INC,3.0,0.52,0.54,transcripts_by_company/Ametek_Inc_2013Q3.txt,0.14296557009220123,0.8570344299077988
OPEN TEXT CORP (PRE-REINCORPORAT,2.0,0.73,0.69,transcripts_by_company/Open_Text_2009Q2.txt,0.10715028643608093,0.8928497135639191
ENTEGRIS INC,2.0,1.0,0.97,transcripts_by_company/Entegris_Inc_2022Q2.txt,0.09661433100700378,0.9033856689929962
GERON CORP,2.0,-0.05,-0.06,transcripts_by_company/Geron_Corporation_2016Q2.txt,0.2606542110443115,0.7393457889556885
EMBARCADERO TECHNOLOGIES,3.0,0.05,0.08,transcripts_by_company/Embarcadero_Technologies_Inc_2002Q3.txt,0.24937108159065247,0.7506289184093475
ORCHID CELLMARK INC,2.0,-0.03,-0.05,transcripts_by_company/Orchid_Cellmark_2007Q2.txt,0.2720206379890442,0.7279793620109558
JOHNSON  JOHNSON,3.0,1.17,1.13,transcripts_by_company/EF_Johnson_Technologies_Inc_2008Q3.txt,0.4097582697868347,0.5902417302131653
INSPIRE PHARMACEUTICALS INC,1.0,-0.34,-0.27,transcripts_by_company/Inspire_Pharmaceuticals_Inc_2009Q1.txt,0.16423870623111725,0.8357612937688828
FARO TECHNOLOGIES INC,2.0,0.36,0.37,transcripts_by_company/FARO_Technologies_Inc_2014Q2.txt,0.26503148674964905,0.734968513250351
"URBAN OUTFITTERS, INC.",1.0,0.24,0.39,transcripts_by_company/Urban_Outfitters_2009Q1.txt,0.13945332169532776,0.8605466783046722
DYNAMICS RESEARCH CORP,1.0,0.15,0.17,transcripts_by_company/Dynamics_Research_Corp_2008Q1.txt,0.17576657235622406,0.8242334276437759
COUNTRYWIDE FINANCIAL CORP,1.0,0.72,1.06,transcripts_by_company/Countrywide_Financial_Corp_2007Q1.txt,0.23800121247768402,0.761998787522316
REGENCY CENTERS CORP,3.0,0.58,0.42,transcripts_by_company/Regency_Centers_Corporation_2004Q3.txt,0.19819515943527222,0.8018048405647278
VITALWORKS INC,3.0,0.08,0.06,transcripts_by_company/VitalWorks_Inc_2002Q3.txt,0.3206545412540436,0.6793454587459564
DAIMLER AG,1.0,2.12,2.0,transcripts_by_company/Daimler_AG_2018Q1.txt,0.17229114472866058,0.8277088552713394
KAMAN CORP,3.0,0.57,0.88,transcripts_by_company/Kaman_Corporation_2018Q3.txt,0.2658188045024872,0.7341811954975128
CONN'S INC,4.0,0.59,0.52,transcripts_by_company/Conns_Inc_2018Q4.txt,0.2804648280143738,0.7195351719856262
FORMFACTOR INC,1.0,0.16,0.36,transcripts_by_company/FormFactor_Inc_2023Q1.txt,0.37082117795944214,0.6291788220405579
ALLIANT ENERGY CORP,1.0,0.62,0.65,transcripts_by_company/Alliant_Energy_2008Q1.txt,0.21098461747169495,0.789015382528305
HILLMAN SOLUTIONS CORP,2.0,0.14,0.11,transcripts_by_company/The_Hillman_Group_2022Q2.txt,0.24082721769809723,0.7591727823019028
CAMPBELL SOUP CO,1.0,0.65,0.73,transcripts_by_company/Campbell_Soup_Company_2009Q1.txt,0.21934567391872406,0.7806543260812759
LEXINGTON REALTY TRUST,1.0,-0.01,-0.01,transcripts_by_company/Lexington_Realty_Trust_2012Q1.txt,0.36281025409698486,0.6371897459030151
GENERAL FINANCE CORP,3.0,-0.04,-0.06,transcripts_by_company/General_Finance_Corporation_2017Q3.txt,0.19973747432231903,0.800262525677681
AURIZON MINES LTD,2.0,0.03,0.02,transcripts_by_company/AURIZON_MINES_LTD_2010Q2.txt,0.1399451643228531,0.8600548356771469
HAWAIIAN HOLDINGS INC,2.0,0.35,0.29,transcripts_by_company/Hawaiian_Holdings_Inc_2014Q2.txt,0.175984188914299,0.824015811085701
LIGHTPATH TECHNOLOGIES INC,4.0,-0.03,-0.01,transcripts_by_company/LightPath_Technologies_Inc_2022Q4.txt,0.28722307085990906,0.7127769291400909
CVR ENERGY INC,1.0,0.26,-0.12,transcripts_by_company/CVR_Energy_Inc_2017Q1.txt,0.2685398757457733,0.7314601242542267
OPPFI INC,2.0,0.08,0.19,transcripts_by_company/OppFi_Inc_2022Q2.txt,0.30352821946144104,0.696471780538559
ARTHUR J GALLAGHER & CO,1.0,3.03,3.02,transcripts_by_company/Arthur_J_Gallagher_and_Co_2023Q1.txt,0.12932036817073822,0.8706796318292618
ENTERGY CORP,3.0,2.41,1.95,transcripts_by_company/Entergy_Corp_2013Q3.txt,0.23891828954219818,0.7610817104578018
CARMAX INC,2.0,1.33,1.21,transcripts_by_company/CarMax_Inc_2018Q2.txt,0.1643531769514084,0.8356468230485916
MONTPELIER RE HOLDING,4.0,1.13,0.62,transcripts_by_company/Montpelier_Re_Holdings_Ltd_2009Q4.txt,0.19889529049396515,0.8011047095060349
FRONTIER AIRLINES HOLDINGS INC,3.0,0.45,0.16,transcripts_by_company/Frontier_Airlines_2007Q3.txt,0.3011385202407837,0.6988614797592163
CERADYNE INC CAL,2.0,0.4,0.37,transcripts_by_company/Ceradyne_Inc_2004Q2.txt,0.23220795392990112,0.7677920460700989
EQUIFAX INC,3.0,0.52,0.51,transcripts_by_company/Equifax_Inc_2006Q3.txt,0.2533867061138153,0.7466132938861847
CARDIOTECH INTERNATIONAL,3.0,-0.02,-0.03,transcripts_by_company/CardioTech_Intl_2006Q3.txt,0.2292214035987854,0.7707785964012146
PENN NATIONAL GAMING INC,2.0,0.49,0.53,transcripts_by_company/Penn_National_Gaming_2007Q2.txt,0.1925431340932846,0.8074568659067154
SENSIENT TECHNOLOGIES CORP,2.0,0.74,0.74,transcripts_by_company/Sensient_Technologies_Corp_2013Q2.txt,0.14291828870773315,0.8570817112922668
ROBINHOOD MARKETS INC,4.0,-0.49,-0.32,transcripts_by_company/Robinhood_Markets_Inc_2021Q4.txt,0.1385595053434372,0.8614404946565628
ANALOG DEVICES INC,4.0,1.45,1.21,transcripts_by_company/Analog_Devices_Inc_2017Q4.txt,0.31152161955833435,0.6884783804416656
U.S. SHIPPING PARTNERS LP,3.0,-0.02,0.3,transcripts_by_company/US_Shipping_Partners_LP_2006Q3.txt,0.399232417345047,0.600767582654953
OVERSTOCK.COM INC,3.0,0.07,0.15,transcripts_by_company/Overstockcom_Inc_2014Q3.txt,0.20457065105438232,0.7954293489456177
TELIK INC,4.0,-0.47,-0.64,transcripts_by_company/Telik_Inc_2004Q4.txt,0.19491510093212128,0.8050848990678787
MEDIFAST INC,1.0,0.17,0.12,transcripts_by_company/Medifast_Inc_2009Q1.txt,0.26529866456985474,0.7347013354301453
PAN AMERICAN SILVER CORP,2.0,0.2,0.37,transcripts_by_company/Pan_America_Silver_2010Q2.txt,0.34993621706962585,0.6500637829303741
CAPITAL PRODUCT PARTNERS LP,2.0,0.1,0.12,transcripts_by_company/Crown_Capital_Partners_Inc_2016Q2.txt,0.2017730474472046,0.7982269525527954
ALTAIR ENGINEERING INC,4.0,0.09,0.23,transcripts_by_company/Altair_Engineering_Inc_2019Q4.txt,0.2813228666782379,0.7186771333217621
AMERISOURCEBERGEN CORP,3.0,1.89,1.74,transcripts_by_company/AmerisourceBergen_Corporation_2020Q3.txt,0.20235441625118256,0.7976455837488174
INSULET CORP,1.0,-0.31,-0.2,transcripts_by_company/Insulet_Corporation_2012Q1.txt,0.26821309328079224,0.7317869067192078
ZOOM COMMUNICATIONS INC,1.0,1.22,0.3,transcripts_by_company/Zoom_Video_Communications_Inc_2021Q1.txt,0.3004184663295746,0.6995815336704254
VISHAY INTERTECHNOLOGY INC,4.0,0.69,0.63,transcripts_by_company/Vishay_Intertechnology_Inc_2022Q4.txt,0.10489484667778015,0.8951051533222198
SCHNEIDER NATIONAL INC,1.0,0.21,0.34,transcripts_by_company/Schneider_National_Inc_2019Q1.txt,0.17609144747257233,0.8239085525274277
WEYERHAEUSER CO,4.0,0.41,0.54,transcripts_by_company/Weyerhaeuser_Company_2002Q4.txt,0.3537331819534302,0.6462668180465698
PAYCHEX INC,4.0,0.39,0.42,transcripts_by_company/Paychex_2008Q4.txt,0.2558917999267578,0.7441082000732422
NCI BUILDING SYSTEMS INC,1.0,-0.54,-0.44,transcripts_by_company/NCI_Building_Systems_Inc_2012Q1.txt,0.15400570631027222,0.8459942936897278
HENRY SCHEIN INC,4.0,1.67,1.72,transcripts_by_company/Henry_Schein_Inc_2015Q4.txt,0.32458797097206116,0.6754120290279388
LECROY CORPORATION,3.0,0.1,0.02,transcripts_by_company/LeCroy_Corporation_Inc_2003Q3.txt,0.2835022807121277,0.7164977192878723
EPLUS INC,1.0,0.26,0.28,transcripts_by_company/ePlus_2004Q1.txt,0.1860385239124298,0.8139614760875702
ELAN PLC,4.0,-0.18,-0.1,transcripts_by_company/Elan_Corporation_PLC_2007Q4.txt,0.10494405776262283,0.8950559422373772
LEXINGTON REALTY TRUST,2.0,0.14,0.1,transcripts_by_company/Lexington_Realty_Trust_2015Q2.txt,0.14875350892543793,0.8512464910745621
BAVARIAN NORDIC A/S,1.0,-0.2,0.8,transcripts_by_company/Bavarian_Nordic_AS_2017Q1.txt,0.1694014072418213,0.8305985927581787
ARBITRON INC,2.0,0.13,0.16,transcripts_by_company/Arbitron_Inc_2007Q2.txt,0.17682905495166779,0.8231709450483322
EVENTBRITE INC,4.0,-0.21,-0.13,transcripts_by_company/Eventbrite_Inc_2020Q4.txt,0.07656946033239365,0.9234305396676064
DCP MIDSTREAM PARTNERS LP,1.0,0.3,0.25,transcripts_by_company/DCP_Midstream_Partners_2006Q1.txt,0.24843861162662506,0.7515613883733749
CAMECO CORP,2.0,0.16,0.33,transcripts_by_company/Cameco_Corp_2012Q2.txt,0.20144785940647125,0.7985521405935287
COMPASS INC,3.0,-0.08,-0.04,transcripts_by_company/Compass_Minerals_International_Inc_2023Q3.txt,0.02846243418753147,0.9715375658124685
QUESTCOR PHARMACEUTICALS,2.0,0.14,0.15,transcripts_by_company/Questcor_Pharmaceuticals_Inc_2010Q2.txt,0.19408147037029266,0.8059185296297073
CARDIAC SCIENCE CORP,4.0,0.0,0.15,transcripts_by_company/Cardiac_Science_Inc_2006Q4.txt,0.13047750294208527,0.8695224970579147
