ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
BRADY CORP,3.0,0.53,0.6,transcripts_by_company/Brady_Corporation_2013Q3.txt,0.14285387098789215,0.8571461290121078
EPLUS INC,1.0,3.48,3.27,transcripts_by_company/ePlus_Inc_2012Q1.txt,0.20130294561386108,0.7986970543861389
GRUPO AVAL SA,3.0,0.014,0.08,transcripts_by_company/Grupo_de_Inversiones_Suramericana_SA_2023Q3.txt,0.2501692473888397,0.7498307526111603
HUBSPOT INC,1.0,0.15,0.07,transcripts_by_company/HubSpot_Inc_2018Q1.txt,0.21635907888412476,0.7836409211158752
PANACOS PHARMACEUTICALS INC,1.0,-0.19,-0.21,transcripts_by_company/Panacos_Pharmaceuticals_Inc_2007Q1.txt,0.0869269147515297,0.9130730852484703
MEDIDATA SOLUTIONS INC,4.0,0.35,0.36,transcripts_by_company/Medidata_Solutions_Inc_2012Q4.txt,0.25238320231437683,0.7476167976856232
EASTMAN CHEMICAL CO,3.0,1.19,2.19,transcripts_by_company/Eastman_Chemical_Company_2011Q3.txt,0.10402748733758926,0.8959725126624107
PRETIUM RESOURCES INC,3.0,0.27,0.2,transcripts_by_company/Pretium_Resources_Inc_2020Q3.txt,0.13789226114749908,0.8621077388525009
POZEN INC,3.0,0.48,0.32,transcripts_by_company/POZEN_2007Q3.txt,0.1510981172323227,0.8489018827676773
TESSERA TECHNOLOGIES INC.,1.0,0.23,0.33,transcripts_by_company/Tessera_Technologies_Inc_2007Q1.txt,0.17564894258975983,0.8243510574102402
BIOLASE INC,2.0,0.03,0.11,transcripts_by_company/Biolase_Technology_Inc_2004Q2.txt,0.2271994650363922,0.7728005349636078
COMERICA INC,2.0,1.94,1.99,transcripts_by_company/Comerica_Incorporated_2019Q2.txt,0.38459375500679016,0.6154062449932098
DELTA APPAREL INC,3.0,0.08,0.07,transcripts_by_company/Delta_Apparel_Inc_2008Q3.txt,0.1611698567867279,0.8388301432132721
AVEO PHARMACEUTICALS INC,1.0,-0.12,-0.37,transcripts_by_company/Aveo_Group_2014Q1.txt,0.13774627447128296,0.862253725528717
ONCOLYTICS BIOTECH INC,4.0,-0.09,-0.1,transcripts_by_company/Oncolytics_Biotech_Inc_2008Q4.txt,0.12662208080291748,0.8733779191970825
CANADIAN NATIONAL RAILWAY CO,2.0,1.66,1.63,transcripts_by_company/Canadian_National_Railway_Company_2013Q2.txt,0.12608039379119873,0.8739196062088013
FRANCO-NEVADA CORP,4.0,0.28,0.24,transcripts_by_company/Franco-Nevada_Corporation_2017Q4.txt,0.16892236471176147,0.8310776352882385
JDA SOFTWARE GROUP INC,2.0,0.45,0.63,transcripts_by_company/JDA_Software_Group_Inc_2011Q2.txt,0.06662648916244507,0.9333735108375549
DARLING INTERNATIONAL INC.,3.0,0.02,0.04,transcripts_by_company/Darling_International_Inc_2006Q3.txt,0.22505851089954376,0.7749414891004562
EDISON INTERNATIONAL,1.0,0.56,0.71,transcripts_by_company/Edison_International_2006Q1.txt,0.1598854959011078,0.8401145040988922
MASTEC INC,2.0,0.1,0.42,transcripts_by_company/MasTec_Inc_2015Q2.txt,0.10968909412622452,0.8903109058737755
COMPASS INC,3.0,-0.2,0.03,transcripts_by_company/Compass_Minerals_International_Inc_2021Q3.txt,0.19365794956684113,0.8063420504331589
DOMINION ENERGY INC,1.0,0.99,1.22,transcripts_by_company/Dominion_Energy_Inc_2023Q1.txt,0.2654760777950287,0.7345239222049713
VISTEON AUTOMOTIVE,3.0,-0.27,-0.15,transcripts_by_company/Visteon_2002Q3.txt,0.3086429536342621,0.6913570463657379
BRITISH SKY BROADCASTING,2.0,2.61,1.66,transcripts_by_company/British_Sky_Broadcasting_Group_Plc_2011Q2.txt,0.18228136003017426,0.8177186399698257
INNOVIVA INC,2.0,0.3,0.3,transcripts_by_company/Innoviva_Inc_2017Q2.txt,0.1962171494960785,0.8037828505039215
"UNIVERSAL FOREST PRODUCTS, INC.",3.0,0.91,1.16,transcripts_by_company/Universal_Forest_Products_Inc_2006Q3.txt,0.22857002913951874,0.7714299708604813
GAN LTD,2.0,-0.07,-0.01,transcripts_by_company/GAN_Limited_2021Q2.txt,0.3836737871170044,0.6163262128829956
MAGELLAN HEALTH INC,2.0,0.17,0.53,transcripts_by_company/Magellan_Health_Inc_2015Q2.txt,-0.032363034784793854,1.0323630347847939
MSC INDUSTRIAL DIRECT CO INC,2.0,0.44,0.42,transcripts_by_company/MSC_Industrial_Direct_2005Q2.txt,0.3185786008834839,0.6814213991165161
BECTON DICKINSON AND CO,4.0,4.55,2.86,transcripts_by_company/Becton_Dickinson_and_Company_2020Q4.txt,0.2716846764087677,0.7283153235912323
U.S. PHYSICAL THERAPY INC,2.0,0.81,0.8,transcripts_by_company/US_Physical_Therapy_Inc_2019Q2.txt,0.1884751170873642,0.8115248829126358
REALD INC,4.0,-0.34,-0.08,transcripts_by_company/M-real_2010Q4.txt,0.31255581974983215,0.6874441802501678
IMMUCOR INC,2.0,0.34,0.28,transcripts_by_company/Immucor_Inc_2011Q2.txt,0.13763538002967834,0.8623646199703217
ANADARKO PETROLEUM CO,2.0,-0.77,0.09,transcripts_by_company/Anadarko_Petroleum_Corporation_2017Q2.txt,0.203949436545372,0.796050563454628
RETAIL PROPERTIES OF AMERICA INC,1.0,-0.05,0.04,transcripts_by_company/Retail_Properties_of_America_Inc_2017Q1.txt,0.24437972903251648,0.7556202709674835
RR MEDIA LTD,3.0,0.18,0.21,transcripts_by_company/ProSiebenSat1_Media_AG_2008Q3.txt,0.15393126010894775,0.8460687398910522
ECLIPSYS CORP,2.0,-0.24,-0.2,transcripts_by_company/Eclipsys_2003Q2.txt,0.2225370705127716,0.7774629294872284
PLUG POWER INC,2.0,-0.15,-0.2,transcripts_by_company/Plug_Power_2004Q2.txt,0.13945795595645905,0.860542044043541
C-COR INCORPORATED,1.0,-0.06,0.04,transcripts_by_company/C-COR_Incorporated_2006Q1.txt,0.3069451153278351,0.6930548846721649
ALNYLAM PHARMACEUTICALS INC,2.0,-0.35,-0.33,transcripts_by_company/Alnylam_Pharmaceuticals_2010Q2.txt,0.10995865613222122,0.8900413438677788
CYBERONICS INC,1.0,-0.04,-0.1,transcripts_by_company/Cyberonics_2008Q1.txt,0.2551402449607849,0.7448597550392151
ESCO TECHNOLOGIES INC,1.0,0.41,0.49,transcripts_by_company/ESCO_Technologies_Inc_2012Q1.txt,0.28610050678253174,0.7138994932174683
IPCS INC,1.0,-1.02,-0.71,transcripts_by_company/iPCS_Inc_2006Q1.txt,0.22127871215343475,0.7787212878465652
ENTREMED INC,4.0,-0.08,-0.09,transcripts_by_company/EntreMed_Inc_2006Q4.txt,0.21115624904632568,0.7888437509536743
TORONTO-DOMINION BANK,3.0,1.51,1.32,transcripts_by_company/The_Toronto-Dominion_Bank_2017Q3.txt,0.25003552436828613,0.7499644756317139
SPANISH BROADCASTING SYS,3.0,-0.04,0.04,transcripts_by_company/Spanish_Broadcasting_System_Inc_2003Q3.txt,0.4021609425544739,0.5978390574455261
AEROVIRONMENT INC,4.0,-0.18,0.01,transcripts_by_company/AeroVironment_Inc_2016Q4.txt,0.32668837904930115,0.6733116209506989
TOREADOR RESOURCES CORP,2.0,-0.13,0.0,transcripts_by_company/Toreador_Resources_2011Q2.txt,0.14036217331886292,0.8596378266811371
ELIZABETH ARDEN INC,2.0,0.1,0.4,transcripts_by_company/Elizabeth_Arden_Inc_2013Q2.txt,0.263624906539917,0.736375093460083
INTERFACE FLOOR,4.0,0.13,0.29,transcripts_by_company/Interface_2011Q4.txt,0.405640572309494,0.594359427690506
CENTRAL EUROPEAN MEDIA ENTERPRIS,1.0,-0.67,-0.33,transcripts_by_company/Central_European_Media_Enterprises_2010Q1.txt,0.13949361443519592,0.8605063855648041
VISHAY PRECISION GROUP INC,1.0,0.61,0.54,transcripts_by_company/Vishay_Precision_Group_Inc_2019Q1.txt,0.04251684993505478,0.9574831500649452
ALLIANCE DATA SYSTEMS CORP,1.0,3.84,4.24,transcripts_by_company/Alliance_Data_Systems_Corporation_2016Q1.txt,0.1955934315919876,0.8044065684080124
HAWAIIAN HOLDINGS INC,3.0,0.12,0.28,transcripts_by_company/Hawaiian_Holdings_Inc_2008Q3.txt,0.27368849515914917,0.7263115048408508
QUALITY SYS INC,3.0,0.35,0.66,transcripts_by_company/Quality_Systems_2011Q3.txt,0.10882146656513214,0.8911785334348679
CISCO SYSTEMS INC,4.0,0.4,0.36,transcripts_by_company/Cisco_Systems_Inc_2007Q4.txt,0.10985283553600311,0.8901471644639969
STITCH FIX INC,1.0,0.11,0.12,transcripts_by_company/Stitch_Fix_Inc_2020Q1.txt,0.12365581095218658,0.8763441890478134
CLOROX CO,3.0,0.91,0.92,transcripts_by_company/The_Clorox_Company_2008Q3.txt,0.2952960133552551,0.7047039866447449
BANK OF NEW YORK CO INC,1.0,0.49,0.5,transcripts_by_company/The_Bank_of_New_York_2005Q1.txt,0.16929270327091217,0.8307072967290878
GAIN CAPITAL HOLDINGS INC,4.0,-0.11,0.14,transcripts_by_company/GAIN_Capital_Holdings_Inc_2018Q4.txt,0.20613250136375427,0.7938674986362457
GEA GROUP AG,1.0,0.39,0.28,transcripts_by_company/PageGroup_plc_2021Q1.txt,0.32137036323547363,0.6786296367645264
GRT LAKES CHEM,3.0,-0.01,0.31,transcripts_by_company/Great_Lakes_Chemical_Corporation_2003Q3.txt,0.3237614035606384,0.6762385964393616
KODIAK SCIENCES INC,2.0,-1.08,-0.98,transcripts_by_company/Kodiak_Sciences_Inc_2021Q2.txt,0.12078329175710678,0.8792167082428932
MACATAWA BANK CORP,2.0,0.13,0.18,transcripts_by_company/Macatawa_Bank_Corporation_2008Q2.txt,0.1476219892501831,0.8523780107498169
TERADYNE INC,1.0,0.25,0.08,transcripts_by_company/Teradyne_Inc_2006Q1.txt,0.24112214148044586,0.7588778585195541
ELLINGTON FINANCIAL INC,2.0,0.41,0.46,transcripts_by_company/Ellington_Financial_Inc_2022Q2.txt,0.23660507798194885,0.7633949220180511
WAL-MART DE MEXICO SA DE CV,2.0,0.04,0.39,transcripts_by_company/Wal-Mart_2005Q2.txt,0.206808939576149,0.793191060423851
FINANCIAL ENGINES INC,4.0,0.22,0.2,transcripts_by_company/Financial_Engines_2013Q4.txt,0.11674284189939499,0.883257158100605
OFFSHORE LOGISTICS INC,2.0,0.35,0.46,transcripts_by_company/Offshore_Logistics_2003Q2.txt,0.1911480873823166,0.8088519126176834
NORDSON CORP,1.0,0.7,0.45,transcripts_by_company/Nordson_2010Q1.txt,0.20168139040470123,0.7983186095952988
LSI CORP,3.0,-0.07,0.09,transcripts_by_company/LSI_Industries_Inc_2004Q3.txt,0.4962354898452759,0.5037645101547241
VIRTUS INVESTMENT PARTNERS INC,2.0,2.77,2.56,transcripts_by_company/Virtus_Investment_Partners_Inc_2014Q2.txt,0.07778538763523102,0.922214612364769
XO GROUP INC,3.0,0.13,0.1,transcripts_by_company/XO_Group_Inc_2017Q3.txt,0.11428402364253998,0.88571597635746
FIRST INDUSTRIAL REALTY TRUST IN,1.0,0.02,0.06,transcripts_by_company/First_Industrial_Realty_Trust_Inc_2015Q1.txt,0.10875590145587921,0.8912440985441208
SIRONA DENTAL SYSTEMS INC,1.0,0.36,0.42,transcripts_by_company/Sirona_Dental_Systems_2009Q1.txt,0.2097800225019455,0.7902199774980545
KFORCE INC,4.0,0.09,0.06,transcripts_by_company/Kforce_Inc_2003Q4.txt,0.2856942415237427,0.7143057584762573
CONCHO RESOURCES INC,4.0,1.15,1.19,transcripts_by_company/Concho_Resources_Inc_2011Q4.txt,0.29131585359573364,0.7086841464042664
SCHNITZER STEEL INDUSTRIES INC,3.0,1.28,1.13,transcripts_by_company/Schnitzer_Steel_Industries_Inc_2007Q3.txt,0.2897709608078003,0.7102290391921997
STARWOOD PROPERTY TRUST INC,1.0,0.15,0.22,transcripts_by_company/Starwood_Property_Trust_Inc_2010Q1.txt,0.2259598970413208,0.7740401029586792
EXELIXIS INC,4.0,-0.36,-0.31,transcripts_by_company/Exelixis_2008Q4.txt,0.19063055515289307,0.8093694448471069
AVANT IMMUNOTHERAPEUTICS INC,3.0,-0.05,-0.05,transcripts_by_company/Avant_Immunotherapeutics_2004Q3.txt,0.19451801478862762,0.8054819852113724
CIBER INC,1.0,0.06,0.06,transcripts_by_company/CIBER_Inc_2011Q1.txt,0.16299819946289062,0.8370018005371094
EVOFEM BIOSCIENCES INC,4.0,-0.5,-0.52,transcripts_by_company/Evofem_Biosciences_Inc_2020Q4.txt,0.319721519947052,0.680278480052948
BIOMEA FUSION INC,2.0,-0.59,-0.55,transcripts_by_company/Biomea_Fusion_2022Q2.txt,0.07727223634719849,0.9227277636528015
NETFLIX INC,1.0,0.14,0.08,transcripts_by_company/Netflix_2007Q1.txt,0.15824078023433685,0.8417592197656631
PERFECT CORP,2.0,0.01,0.0,transcripts_by_company/Efecte_Plc_2023Q2.txt,0.22273655235767365,0.7772634476423264
RIGNET INC,2.0,0.28,0.27,transcripts_by_company/RigNet_Inc_2013Q2.txt,0.1691509485244751,0.8308490514755249
CHEMOURS CO,3.0,0.61,0.28,transcripts_by_company/The_Chemours_Company_2016Q3.txt,0.1736661046743393,0.8263338953256607
NETLOGIC MICROSYSTEMS INC,3.0,0.4,0.3,transcripts_by_company/NetLogic_Microsystems_Inc_2010Q3.txt,0.25961804389953613,0.7403819561004639
KINETIK HOLDINGS INC,3.0,1.04,1.32,transcripts_by_company/Kinetik_Holdings_Inc_2022Q3.txt,0.028451556339859962,0.97154844366014
DIGIRAD CORP,2.0,-0.02,0.0,transcripts_by_company/Digirad_Corporation_2018Q2.txt,0.29628506302833557,0.7037149369716644
EBIX INC,2.0,0.01,0.58,transcripts_by_company/Ebix_Inc_2023Q2.txt,0.1502649337053299,0.8497350662946701
SOUTHWEST AIRLINES CO,3.0,0.15,0.26,transcripts_by_company/Southwest_Airlines_2011Q3.txt,0.2247697114944458,0.7752302885055542
VIOMI TECHNOLOGY CO LTD,2.0,1.37,1.55,transcripts_by_company/Viomi_Technology_Co_Ltd_2019Q2.txt,0.12071433663368225,0.8792856633663177
SENORX INC,2.0,-0.3,-0.06,transcripts_by_company/SenoRx_Inc_2008Q2.txt,0.37871578335762024,0.6212842166423798
ASPEN TECHNOLOGY INC,4.0,-0.09,-0.19,transcripts_by_company/Aspen_Technology_2010Q4.txt,0.14453287422657013,0.8554671257734299
CAMBIUM NETWORKS CORP,3.0,0.23,0.3,transcripts_by_company/Cambium_Networks_Corporation_2021Q3.txt,0.22384752333164215,0.7761524766683578
ELECTROMED INC,3.0,0.05,0.03,transcripts_by_company/Electromed_Inc_2021Q3.txt,0.15468576550483704,0.845314234495163
TRIBUNE CO NEW,3.0,0.5,0.53,transcripts_by_company/Tribune_Company_2005Q3.txt,0.261737197637558,0.738262802362442
FISERV INC,2.0,1.37,1.29,transcripts_by_company/Fiserv_Inc_2021Q2.txt,0.22871069610118866,0.7712893038988113
SILICON STORAGE TECHNOLOGY INC,1.0,0.14,0.01,transcripts_by_company/Storage_Technology_2004Q1.txt,0.14951571822166443,0.8504842817783356
MODINE MANUFACTURING CO,3.0,0.41,0.22,transcripts_by_company/Modine_Manufacturing_Company_2004Q3.txt,0.20147185027599335,0.7985281497240067
ON24 INC,3.0,-0.07,-0.15,transcripts_by_company/ON24_Inc_2022Q3.txt,0.20148468017578125,0.7985153198242188
HOST HOTELS  RESORTS INC,3.0,0.18,0.1,transcripts_by_company/Host_Hotels_and_Resorts_Inc_2007Q3.txt,0.16699756681919098,0.833002433180809
PERRY ELLIS INTERNATIONAL INC,1.0,0.68,0.96,transcripts_by_company/Perry_Ellis_International_2007Q1.txt,0.42464587092399597,0.575354129076004
STAR GAS PARTNERS L. P.,1.0,1.31,0.84,transcripts_by_company/Star_Gas_Partners_LP_2015Q1.txt,0.3048975169658661,0.6951024830341339
PLUM CREEK TIMBER CO INC,2.0,0.34,0.42,transcripts_by_company/Plum_Creek_Timber_2006Q2.txt,0.028795184567570686,0.9712048154324293
HNI CORP,2.0,0.17,0.24,transcripts_by_company/HNI_Corporation_2012Q2.txt,0.10314815491437912,0.8968518450856209
FORCE PROTECTION INC,2.0,0.01,0.09,transcripts_by_company/Force_Protection_Inc_2009Q2.txt,0.32032713294029236,0.6796728670597076
TIM PARTICIPACOES SA,1.0,-0.27,0.15,transcripts_by_company/TIM_Participacoes_SA_2009Q1.txt,0.1633806824684143,0.8366193175315857
NEURONETICS INC,3.0,-0.33,-0.32,transcripts_by_company/Neuronetics_Inc_2023Q3.txt,0.24628782272338867,0.7537121772766113
CHURCHILL DOWNS INC,2.0,2.03,1.93,transcripts_by_company/Churchill_Downs_Inc_2006Q2.txt,0.009958080016076565,0.9900419199839234
WORKDAY INC,4.0,1.1,0.7,transcripts_by_company/Workday_Inc_2021Q4.txt,0.2554079294204712,0.7445920705795288
NMS COMMUNICATIONS CORP,3.0,0.0,0.0,transcripts_by_company/NMS_Communications_Corporation_2007Q3.txt,0.15577970445156097,0.844220295548439
BROWN-FORMAN CORP,4.0,0.62,0.52,transcripts_by_company/Brown-Forman_Corporation_2017Q4.txt,0.1287667602300644,0.8712332397699356
HALOZYME THERAPEUTICS INC,4.0,-0.01,-0.22,transcripts_by_company/Halozyme_Therapeutics_Inc_2018Q4.txt,0.18668967485427856,0.8133103251457214
SCORPIO TANKERS INC,1.0,0.24,0.18,transcripts_by_company/Scorpio_Tankers_Inc_2015Q1.txt,0.2238014191389084,0.7761985808610916
SYMANTEC CORP,1.0,0.44,0.41,transcripts_by_company/Symantec_Corp_2013Q1.txt,0.3362671732902527,0.6637328267097473
MERU NETWORKS INC,2.0,-0.26,-0.23,transcripts_by_company/Meru_Networks_Inc_2012Q2.txt,0.2585363984107971,0.7414636015892029
LITTELFUSE INC,2.0,3.12,3.57,transcripts_by_company/Littelfuse_Inc_2023Q2.txt,0.1836920529603958,0.8163079470396042
CAPITAL PRODUCT PARTNERS LP,1.0,0.08,0.14,transcripts_by_company/Capital_Product_Partners_LP_2016Q1.txt,0.2194274514913559,0.7805725485086441
THERMO FISHER SCIENTIFIC INC,2.0,1.72,1.43,transcripts_by_company/Thermo_Fisher_Scientific_2014Q2.txt,0.15555641055107117,0.8444435894489288
EXAR CORP,4.0,-0.04,0.05,transcripts_by_company/Exar_Corp_2011Q4.txt,0.31063076853752136,0.6893692314624786
CARDIAC SCIENCE CORP,1.0,-0.02,0.11,transcripts_by_company/Cardiac_Science_2009Q1.txt,0.09526553750038147,0.9047344624996185
WAGEWORKS INC,4.0,0.17,0.16,transcripts_by_company/WageWorks_Inc_2013Q4.txt,0.2334049940109253,0.7665950059890747
INVENTURE GROUP INC,1.0,0.05,0.04,transcripts_by_company/The_Inventure_Group_Inc_2009Q1.txt,0.22644302248954773,0.7735569775104523
MGM GROWTH PROPERTIES LLC,2.0,0.24,0.26,transcripts_by_company/MGM_Growth_Properties_LLC_2019Q2.txt,0.17634539306163788,0.8236546069383621
CSG SYSTEMS INTERNATIONAL INC,3.0,0.4,0.41,transcripts_by_company/CSG_Systems_Inc_2008Q3.txt,0.0698576495051384,0.9301423504948616
NORTHERN OFFSHORE LTD,2.0,0.03,0.03,transcripts_by_company/Northern_Offshore_Ltd_2011Q2.txt,0.12746299803256989,0.8725370019674301
ACRES COMMERCIAL REALTY CORP,3.0,0.4,0.33,transcripts_by_company/ACRES_Commercial_Realty_Corp_2022Q3.txt,0.23944023251533508,0.7605597674846649
ORION ENGINEERED CARBONS SA,1.0,0.32,0.3,transcripts_by_company/Orion_Engineered_Carbons_SARL_2015Q1.txt,0.11971880495548248,0.8802811950445175
MICREL INC,2.0,0.17,0.21,transcripts_by_company/Micrel_Semiconductor_2011Q2.txt,0.24011698365211487,0.7598830163478851
LECROY CORPORATION,2.0,0.22,0.17,transcripts_by_company/LeCroy_Corporation_Inc_2004Q2.txt,0.3276277482509613,0.6723722517490387
ARGONAUT GROUP INCORPORATED,3.0,0.1,0.52,transcripts_by_company/Argonaut_Group_2005Q3.txt,0.14525628089904785,0.8547437191009521
MICROSTRATEGY INC,4.0,-21.93,0.5,transcripts_by_company/MicroStrategy_Incorporated_2022Q4.txt,0.27505576610565186,0.7249442338943481
GLOBAL CASH ACCESS HOLDINGS INC,3.0,0.15,0.15,transcripts_by_company/Global_Cash_Access_Holdings_Inc_2006Q3.txt,0.420066773891449,0.579933226108551
BEYONDSPRING INC,4.0,-0.52,-0.29,transcripts_by_company/BeyondSpring_Inc_2019Q4.txt,0.21651163697242737,0.7834883630275726
BANK OF COMMERCE HOLDINGS,1.0,0.15,0.1,transcripts_by_company/Canadian_Imperial_Bank_of_Commerce_2010Q1.txt,0.014227529056370258,0.9857724709436297
SINA CORP,1.0,0.5,0.2,transcripts_by_company/SINA_Corp_2017Q1.txt,0.1912231594324112,0.8087768405675888
MKS INSTRUMENTS INC,4.0,3.02,2.78,transcripts_by_company/MKS_Instruments_Inc_2021Q4.txt,0.20221243798732758,0.7977875620126724
SOURCEFIRE INC,2.0,-0.02,-0.01,transcripts_by_company/Sourcefire_2007Q2.txt,0.19805116951465607,0.8019488304853439
EXLSERVICE HOLDINGS INC,4.0,0.79,0.76,transcripts_by_company/ExlService_Holdings_Inc_2019Q4.txt,0.12646743655204773,0.8735325634479523
P.F. CHANGS CHINA BISTRO INC,4.0,0.52,0.39,transcripts_by_company/PF_Changs_China_Bistro_Inc_2009Q4.txt,0.08642049878835678,0.9135795012116432
"ARBOR REALTY TRUST, INC",3.0,0.1,0.73,transcripts_by_company/Realty_Co_2008Q3.txt,0.36956024169921875,0.6304397583007812
VANDA PHARMACEUTICALS INC,3.0,0.11,0.09,transcripts_by_company/Vanda_Pharmaceuticals_Inc_2020Q3.txt,0.20311547815799713,0.7968845218420029
NIC INC,2.0,0.19,0.2,transcripts_by_company/NIC_Inc_2017Q2.txt,0.03672846406698227,0.9632715359330177
CHORDIANT SOFTWARE INC,4.0,-0.03,0.02,transcripts_by_company/Chordiant_Software_Inc_2006Q4.txt,0.28027811646461487,0.7197218835353851
AEROVIRONMENT INC,4.0,0.48,0.46,transcripts_by_company/AeroVironment_Inc_2020Q4.txt,0.18101678788661957,0.8189832121133804
DRYSHIPS INC,4.0,0.06,0.21,transcripts_by_company/DryShips_Inc_2011Q4.txt,0.11083122342824936,0.8891687765717506
BB&T CORP,1.0,0.8,0.77,transcripts_by_company/BBandT_Corp_2006Q1.txt,0.23136799037456512,0.7686320096254349
CITRIX SYSTEMS INC,2.0,0.39,0.41,transcripts_by_company/Citrix_Systems_2009Q2.txt,0.18992960453033447,0.8100703954696655
HOME DEPOT INC,4.0,0.5,0.45,transcripts_by_company/Home_Depot_Inc_2003Q4.txt,0.09473588317632675,0.9052641168236732
TRAVELZOO INC,2.0,0.17,0.31,transcripts_by_company/Travelzoo_2007Q2.txt,0.159952774643898,0.840047225356102
YOUNG INNOVATIONS INC,1.0,0.31,0.42,transcripts_by_company/Young_Innovations_2007Q1.txt,0.2978029251098633,0.7021970748901367
NEWMONT CORPORATION,3.0,0.28,0.19,transcripts_by_company/Newmont_Mining_Corporation_2003Q3.txt,0.1731720119714737,0.8268279880285263
JUST ENERGY GROUP INC,3.0,-0.16,0.19,transcripts_by_company/Just_Group_Plc_2018Q3.txt,0.1479300856590271,0.8520699143409729
NEWSTAR FINANCIAL INC,2.0,0.11,-0.13,transcripts_by_company/NewStar_Financial_Inc_2010Q2.txt,0.3126336932182312,0.6873663067817688
FOCUS MEDIA HOLDING LTD,1.0,0.16,0.12,transcripts_by_company/Focus_Media_Holding_Ltd_2010Q1.txt,0.24693524837493896,0.753064751625061
GRUPO AEROPORTUARIO DEL PACIFICO,4.0,1.23,0.81,transcripts_by_company/Grupo_Aeroportuario_del_Pacifico_SAB_de_CV_2013Q4.txt,0.1853220909833908,0.8146779090166092
MTR GAMING GROUP INC,3.0,0.0,0.11,transcripts_by_company/MTR_Gaming_Group_2006Q3.txt,0.263047993183136,0.736952006816864
BANK OF COMMERCE HOLDINGS,2.0,0.08,0.21,transcripts_by_company/Canadian_Imperial_Bank_of_Commerce_2010Q2.txt,0.08279529958963394,0.9172047004103661
FIRST HORIZON CORP (TENNESSEE),2.0,0.58,0.32,transcripts_by_company/First_Horizon_Corporation_2021Q2.txt,0.28617626428604126,0.7138237357139587
LAS VEGAS SANDS CORP,2.0,0.54,0.4,transcripts_by_company/Las_Vegas_Sands_Corp_2011Q2.txt,0.14349617063999176,0.8565038293600082
LOGITECH INTERNATIONAL SA,1.0,0.81,0.87,transcripts_by_company/Logitech_International_SA_2022Q1.txt,0.12153816223144531,0.8784618377685547
PNM RESOURCES INC,1.0,0.61,0.5,transcripts_by_company/PNM_Resources_Inc_2004Q1.txt,0.22448621690273285,0.7755137830972672
ITRON INC,4.0,0.75,0.77,transcripts_by_company/Itron_Inc_2021Q4.txt,0.22204908728599548,0.7779509127140045
HANGER INC,3.0,0.25,0.23,transcripts_by_company/Hanger_Inc_2019Q3.txt,0.08384406566619873,0.9161559343338013
LUNA INNOVATIONS INC,4.0,-0.22,-0.25,transcripts_by_company/Luna_Innovations_Inc_2006Q4.txt,0.1547786295413971,0.8452213704586029
PROOFPOINT INC,3.0,0.19,-0.03,transcripts_by_company/Proofpoint_Inc_2016Q3.txt,0.21900181472301483,0.7809981852769852
AFC GAMMA INC,4.0,0.49,0.55,transcripts_by_company/AFC_Gamma_Inc_2023Q4.txt,0.05837249755859375,0.9416275024414062
CLOROX CO,3.0,1.32,1.38,transcripts_by_company/The_Clorox_Company_2016Q3.txt,0.25903207063674927,0.7409679293632507
CBTX INC,1.0,0.41,0.32,transcripts_by_company/CBTX_Inc_2021Q1.txt,0.22658497095108032,0.7734150290489197
MIRAGEN THERAPEUTICS INC,3.0,-1.5,-0.14,transcripts_by_company/Miragen_Therapeutics_2020Q3.txt,0.18370038270950317,0.8162996172904968
SIEBEL SYSTEMS INC,3.0,0.09,0.05,transcripts_by_company/Siebel_Systems_Inc_2005Q3.txt,0.13610805571079254,0.8638919442892075
STREAMLINE HEALTH SOLUTIONS INC,3.0,0.02,0.03,transcripts_by_company/Streamline_Health_Solutions_Inc_2013Q3.txt,0.26660963892936707,0.7333903610706329
IMAX CORP,1.0,0.53,0.06,transcripts_by_company/IMAX_2010Q1.txt,0.1652231514453888,0.8347768485546112
AVID TECHNOLOGY INC,2.0,0.34,0.67,transcripts_by_company/Avid_Technology_Inc_2006Q2.txt,0.28929442167282104,0.710705578327179
TERNIUM SA,4.0,0.33,0.68,transcripts_by_company/Ternium_SA_2012Q4.txt,0.16004928946495056,0.8399507105350494
"VIVUS, INC.",3.0,0.02,0.49,transcripts_by_company/VIVUS_Inc_2007Q3.txt,0.2607215344905853,0.7392784655094147
FEDEX CORP,2.0,4.94,4.95,transcripts_by_company/FedEx_Corporation_2023Q2.txt,0.34685906767845154,0.6531409323215485
PRIORITY HEALTHCARE CORP-B,2.0,0.26,0.31,transcripts_by_company/Priority_Healthcare_2003Q2.txt,0.3836115002632141,0.6163884997367859
CENTRAL GARDEN  PET CO,1.0,0.67,0.67,transcripts_by_company/Central_Garden_and_Pet_Company_2017Q1.txt,0.25549501180648804,0.744504988193512
JINKOSOLAR HOLDING CO LTD,3.0,1.08,1.38,transcripts_by_company/JinkoSolar_Holding_Co_Ltd_2016Q3.txt,0.06296093016862869,0.9370390698313713
FIRST MARBLEHEAD CORP,3.0,1.8,1.47,transcripts_by_company/First_Marblehead_Corporation_2007Q3.txt,0.2256137877702713,0.7743862122297287
CONCEPTUS INC,3.0,0.07,0.05,transcripts_by_company/Conceptus_2012Q3.txt,0.25606569647789,0.74393430352211
GLOBAL PARTNERS LP,4.0,0.32,0.66,transcripts_by_company/Global_Partners_LP_2010Q4.txt,0.1969505101442337,0.8030494898557663
