ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
BARNES GROUP INC,2.0,0.61,0.51,transcripts_by_company/Barnes_Group_Inc_2005Q2.txt,0.11002399027347565,0.0,0.8899760097265244,False
PENNANT GROUP INC,4.0,0.17,0.11,transcripts_by_company/The_Pennant_Group_Inc_2020Q4.txt,0.1789395809173584,0.23333977162837982,0.8047403618693352,True
FB FINANCIAL CORP,3.0,1.46,0.53,transcripts_by_company/FB_Financial_Corporation_2020Q3.txt,0.2866046130657196,0.12569424510002136,0.7616684973239899,True
"J C PENNEY COMPANY, INC",1.0,1.09,1.01,transcripts_by_company/J_C_Penney_Company_Inc_2011Q1.txt,0.39224234223365784,0.0,0.6077576577663422,False
REGIONAL MANAGEMENT CORP,3.0,1.01,0.88,transcripts_by_company/Regional_Management_Corp_2020Q3.txt,0.2705007493495941,0.11183057725429535,0.7771003022789955,True
CVB FINANCIAL CORP,3.0,0.27,0.26,transcripts_by_company/CVB_Financial_Corp_2017Q3.txt,0.2123180627822876,0.09038004279136658,0.8242633432149887,True
CEDAR FAIR LP,4.0,-0.39,-0.04,transcripts_by_company/Cedar_Fair_LP_2009Q4.txt,0.11513257771730423,0.14323469996452332,0.87643678560853,True
JA SOLAR HOLDINGS CO LTD,2.0,-0.18,0.04,transcripts_by_company/JA_Solar_Holdings_Co_Ltd_2009Q2.txt,0.11813218891620636,0.12555062770843506,0.879642279446125,True
COMMERCIAL METALS CO,4.0,0.22,0.35,transcripts_by_company/Commercial_Metals_Company_2015Q4.txt,0.28534936904907227,0.3919558823108673,0.6826686769723893,True
NICE LTD,2.0,1.57,1.51,transcripts_by_company/NICE_Ltd_2021Q2.txt,0.23217815160751343,0.36087095737457275,0.7292140066623688,True
"DISNEY, WALT",3.0,0.46,0.38,transcripts_by_company/Walt_Disney_2009Q3.txt,0.17076976597309113,0.21086053550243378,0.8172030031681061,True
LABOR READY,1.0,0.21,0.21,transcripts_by_company/Labor_Ready_2006Q1.txt,0.19032713770866394,0.13807888329029083,0.825347338616848,True
ARQULE INC,2.0,-0.21,-0.19,transcripts_by_company/ArQule_Inc_2006Q2.txt,0.15916544198989868,0.04077178239822388,0.8763526558876038,True
CHARAH SOLUTIONS INC,4.0,-0.36,-0.05,transcripts_by_company/Charah_Solutions_Inc_2020Q4.txt,0.3782637119293213,0.09351375699043274,0.7071612745523452,True
INNOVATIVE SOLUTIONS AND SUPPORT,1.0,0.07,0.06,transcripts_by_company/Innovative_Solutions_and_Support_Inc_2023Q1.txt,0.0582452155649662,0.1099332720041275,0.9262483675032854,True
HAWAIIAN HOLDINGS INC,4.0,-0.49,-0.33,transcripts_by_company/Hawaiian_Holdings_Inc_2022Q4.txt,0.043646346777677536,0.2295583039522171,0.9005800660699605,True
NETGEAR INC,1.0,-0.28,0.53,transcripts_by_company/NETGEAR_Inc_2022Q1.txt,0.3648618459701538,0.2595977783203125,0.6667173743247986,True
EPL OIL & GAS INC,3.0,0.81,0.94,transcripts_by_company/EPL_Oil_and_Gas_Inc_2013Q3.txt,0.20953595638275146,0.0,0.7904640436172485,False
WAL-MART STORES INC,2.0,0.55,0.57,transcripts_by_company/Wal-Mart_Stores_Inc_2005Q2.txt,0.20667684078216553,0.0,0.7933231592178345,False
EDISON INTERNATIONAL,2.0,1.01,0.81,transcripts_by_company/Edison_International_2023Q2.txt,0.11094663292169571,0.13835978507995605,0.8808294214308262,True
SAPUTO INC,2.0,0.39,0.4,transcripts_by_company/Saputo_Inc_2022Q2.txt,0.24481652677059174,0.1659025251865387,0.7788576737046242,True
BROADRIDGE FINANCIAL SOLUTIONS I,2.0,0.91,1.05,transcripts_by_company/Broadridge_Financial_Solutions_Inc_2011Q2.txt,0.13200685381889343,0.1835607886314392,0.8525269657373429,True
XENON PHARMACEUTICALS INC,3.0,-0.51,-0.27,transcripts_by_company/Xenon_Pharmaceuticals_Inc_2016Q3.txt,0.22791951894760132,0.21185754239559174,0.7768990740180015,True
NEXPOINT RESIDENTIAL TRUST INC,2.0,0.69,-0.01,transcripts_by_company/NexPoint_Residential_Trust_Inc_2016Q2.txt,0.27482640743255615,0.12623555958271027,0.7697508469223976,True
RESPONSYS INC,2.0,0.03,0.05,transcripts_by_company/Responsys_Inc_2012Q2.txt,0.1625317931175232,0.12504485249519348,0.8487142890691757,True
TRAVELERS COMPANIES INC,3.0,1.61,1.27,transcripts_by_company/The_Travelers_Companies_Inc_2009Q3.txt,0.20784887671470642,0.2382092922925949,0.783042998611927,True
ANTARES PHARMA INC,1.0,-0.02,-0.03,transcripts_by_company/Antares_Pharma_Inc_2010Q1.txt,0.11419323086738586,0.2027876228094101,0.8592284515500068,True
GAP INC,4.0,0.58,0.6,transcripts_by_company/The_Gap_Inc_2017Q4.txt,0.16339926421642303,0.3474160134792328,0.781395711004734,True
CPI CORP,3.0,-0.49,-0.2,transcripts_by_company/CPI_International_Inc_2009Q3.txt,0.12218934297561646,0.07339303195476532,0.8924495503306389,True
VECTRUS INC,3.0,0.65,0.46,transcripts_by_company/Vectrus_Incorporated_2015Q3.txt,0.09328563511371613,0.1884315460920334,0.8781705915927887,True
J & J SNACK FOODS CORP,2.0,1.12,1.05,transcripts_by_company/JandJ_Snack_Foods_Corp_2013Q2.txt,0.2554997205734253,0.4537311792373657,0.6850308418273926,True
TRIMAS CORP,4.0,0.31,0.44,transcripts_by_company/TriMas_Corporation_2019Q4.txt,0.1339000165462494,0.12864521145820618,0.8676764249801636,True
SHERWINWILLIAMS CO,2.0,2.54,2.61,transcripts_by_company/Sherwin-Williams_Co_2013Q2.txt,0.24498389661312103,0.3520307242870331,0.7229020550847054,True
KILROY REALTY CORP,3.0,0.02,-0.01,transcripts_by_company/Kilroy_Realty_Corporation_2013Q3.txt,0.23665660619735718,0.3172803819179535,0.7391562610864639,True
BLOCK H&R INCORPORATED,4.0,-1.02,-0.98,transcripts_by_company/HandR_Block_Inc_2021Q4.txt,0.177209734916687,0.23008301854133606,0.8069282799959183,True
AQUANTIVE INC,3.0,0.13,0.04,transcripts_by_company/aQuantive_Inc_2005Q3.txt,0.36262989044189453,0.3655843734741211,0.6364837646484375,True
MIRATI THERAPEUTICS INC,3.0,-0.65,-0.79,transcripts_by_company/Mirati_Therapeutics_Inc_2017Q3.txt,0.17402078211307526,0.14765147864818573,0.8338900089263916,True
UNITED THERAPEUTICS CORP,3.0,-0.06,-0.06,transcripts_by_company/United_Theraputics_Corporation_2003Q3.txt,0.30759018659591675,0.38899481296539307,0.6679884254932403,True
UNITED THERAPEUTICS CORP,4.0,2.1,2.63,transcripts_by_company/United_Therapeutics_Corp_2015Q4.txt,0.291160523891449,0.3410298824310303,0.6938786685466767,True
CROWN HOLDINGS INC,1.0,0.3,0.3,transcripts_by_company/Crown_Holdings_Inc_2010Q1.txt,0.2842780351638794,0.21045970916748047,0.7378674626350403,True
NQ MOBILE INC,3.0,0.276,0.25,transcripts_by_company/NQ_Mobile_Inc_2013Q3.txt,0.1464170664548874,0.3052034378051758,0.8059470221400261,True
OAKLEY,2.0,0.29,0.33,transcripts_by_company/Oakley_2006Q2.txt,0.11232583969831467,0.0,0.8876741603016853,False
MICREL INC,3.0,0.11,0.04,transcripts_by_company/Micrel_Semiconductor_2009Q3.txt,0.27782005071640015,0.1497829258441925,0.7605910867452621,True
CENTRAL EURO DISTRIBUTION CP,2.0,0.27,0.39,transcripts_by_company/Central_European_Distribution_Corporation_2006Q2.txt,0.13154849410057068,0.18151715397834778,0.8534609079360962,True
TROVAGENE INC,2.0,-0.34,-0.31,transcripts_by_company/Trovagene_Inc_2016Q2.txt,0.20623628795146942,0.07878782600164413,0.8319982506334782,True
LUNA INNOVATIONS INC,2.0,-0.21,-0.13,transcripts_by_company/Luna_Innovations_Incorporated_2009Q2.txt,0.15961909294128418,0.2764699161052704,0.80532566010952,True
JOURNAL REGISTER CO.,1.0,0.18,0.26,transcripts_by_company/Journal_Register_2005Q1.txt,0.15858253836631775,0.24382320046424866,0.8158452630043029,True
INTEVAC INC,1.0,-0.23,0.19,transcripts_by_company/Intevac_Inc_2018Q1.txt,0.30295270681381226,0.1789514720439911,0.7342476636171341,True
CAPITAL SENIOR LIVING CORP,1.0,-0.31,-0.13,transcripts_by_company/Capital_Senior_Living_Corporation_2017Q1.txt,0.10296021401882172,0.20838288962841034,0.8654129832983017,True
GREENBRIER COMPANIES INC,2.0,0.09,0.79,transcripts_by_company/The_Greenbrier_Companies_Inc_2022Q2.txt,0.28395727276802063,0.3403669595718384,0.699119821190834,True
MOODY'S CORP,1.0,1.47,1.12,transcripts_by_company/Moodys_Corp_2017Q1.txt,0.3206890821456909,0.3300475776195526,0.6765033692121506,True
RENAISSANCERE HOLDINGS LTD,2.0,1.75,1.32,transcripts_by_company/RenaissanceRe_2003Q2.txt,0.1227228194475174,0.15490244328975677,0.8676232933998108,True
VCA ANTECH INC,4.0,0.3,0.34,transcripts_by_company/VCA_Antech_Inc_2008Q4.txt,0.2746850252151489,0.4575594663619995,0.6704526424407959,True
JOHN BEAN TECHNOLOGIES CORP,3.0,1.27,1.43,transcripts_by_company/John_Bean_Technologies_Corporation_2022Q3.txt,0.18664872646331787,0.19862447679042816,0.809758548438549,True
PSS WORLD MEDICAL INC,4.0,0.3,0.25,transcripts_by_company/PSS_World_Medical_Inc_2008Q4.txt,0.19930250942707062,0.20950303971767426,0.7976373314857483,True
RANDGOLD RESOURCES LTD,4.0,0.14,0.2,transcripts_by_company/Randgold_Resources_Limited_2006Q4.txt,0.0892680361866951,0.0,0.9107319638133049,False
POLYPORE INTERNATIONAL INC,4.0,0.42,0.27,transcripts_by_company/Polypore_International_Inc_2010Q4.txt,0.20645490288734436,0.35014456510543823,0.7504381984472275,True
LOUISIANA-PACIFIC CORP,4.0,0.87,0.24,transcripts_by_company/Louisiana-Pacific_Corp_2005Q4.txt,0.24115896224975586,0.12630504369735718,0.7932972133159637,True
PRA INTERNATIONAL INC,2.0,0.35,0.29,transcripts_by_company/PRA_International_2005Q2.txt,0.31743744015693665,0.1808413714170456,0.7235413804650307,True
KADANT INC,1.0,0.72,0.71,transcripts_by_company/Kadant_Inc_2016Q1.txt,0.384941428899765,0.3734589219093323,0.6185033231973649,True
SAMPO OYJ,3.0,0.71,0.7,transcripts_by_company/Sampo_Oyj_2015Q3.txt,0.1409466415643692,0.11346365511417389,0.8672982543706894,True
SIRONA DENTAL SYSTEMS INC,3.0,0.48,0.39,transcripts_by_company/Sirona_Dental_Systems_2008Q3.txt,0.22395059466362,0.14421114325523376,0.7999712407588959,True
WEST BANCORPORATION INC,3.0,0.17,0.09,transcripts_by_company/WEST_BANCORPORATION_INC_2010Q3.txt,0.1460416465997696,0.20424965023994446,0.836495952308178,True
NV ENERGY INC,3.0,0.77,0.76,transcripts_by_company/MVV_Energie_AG_2010Q3.txt,0.16850847005844116,0.17723903059959412,0.828872361779213,True
ESTEE LAUDER COMPANIES INC,3.0,0.85,0.17,transcripts_by_company/The_Estee_Lauder_Companies_Inc_2009Q3.txt,0.36858949065208435,0.1531214416027069,0.6960509240627288,True
INFORMATICA CORP,1.0,0.18,0.18,transcripts_by_company/Informatica_2009Q1.txt,0.44661378860473633,-0.024610932916402817,0.6947536278516054,True
BLACK HILLS CORP,3.0,0.5,0.52,transcripts_by_company/Black_Hills_Corporation_2017Q3.txt,0.21125680208206177,0.30726882815361023,0.7599395900964737,True
TRIQUINT SEMICONDUCTOR INC,1.0,0.12,0.08,transcripts_by_company/TriQuint_Semiconductor_2010Q1.txt,0.10427872091531754,0.17773011326789856,0.8736858613789081,True
"VERISIGN, INC",1.0,0.32,0.32,transcripts_by_company/VeriSign_Inc_2011Q1.txt,0.1018088236451149,0.23503124713897705,0.8582244493067265,True
APACHE CORP,4.0,2.35,1.92,transcripts_by_company/Apache_Corporation_2005Q4.txt,0.11382939666509628,0.05409497022628784,0.9040909312665463,True
EMC CORP MASS,4.0,0.689,0.67,transcripts_by_company/EMC_Corporation_2014Q4.txt,0.18334025144577026,0.20918329060077667,0.8089068368077279,True
UNIVERSAL ELECTRONICS INC,3.0,0.28,0.48,transcripts_by_company/Universal_Electronics_Inc_2008Q3.txt,0.12403811514377594,0.08795245736837387,0.8867875821888447,True
FORWARD AIR CORP,3.0,0.42,0.43,transcripts_by_company/Forward_Air_2008Q3.txt,0.22787779569625854,0.23494908213615417,0.7700008183717728,True
ROVI CORP,2.0,0.43,0.4,transcripts_by_company/Rovi_Corp_2014Q2.txt,0.125982403755188,0.08425826579332352,0.8865348376333714,True
PHOENIX TECHNOLOGIES LIMITED,4.0,-0.1,0.02,transcripts_by_company/Phoenix_Technologies_2003Q4.txt,0.2726413309574127,0.2975398302078247,0.7198891192674637,True
STANLEY INC,1.0,0.2,0.17,transcripts_by_company/The_Stanley_Works_2007Q1.txt,0.11192445456981659,0.14786458015441895,0.8772935077548027,True
NETLOGIC MICROSYSTEMS INC,2.0,0.45,0.36,transcripts_by_company/NetLogic_Microsystems_Inc_2011Q2.txt,0.27579277753829956,0.2984541356563568,0.7174088150262833,True
CRANE CO,1.0,0.92,1.21,transcripts_by_company/Crane_Co_2015Q1.txt,0.11508708447217941,0.1937132626771927,0.8613250620663166,True
CINCINNATI FINANCIAL CORP,1.0,1.37,1.04,transcripts_by_company/Cincinnati_Financial_Corporation_2021Q1.txt,0.14303918182849884,0.17243699729442596,0.848141473531723,True
FOSSIL GROUP INC,2.0,1.12,1.07,transcripts_by_company/Fossil_Group_Inc_2015Q2.txt,0.18115568161010742,0.0,0.8188443183898926,False
SIMS METAL MANAGEMENT LIMITED,2.0,0.933,1.035,transcripts_by_company/Sims_Metal_Management_Ltd_2011Q2.txt,0.22240562736988068,0.0,0.7775943726301193,False
BUCKEYE PARTNERS LIMITED PRT,4.0,0.86,1.14,transcripts_by_company/Buckeye_Partners_LP_2016Q4.txt,0.0946003645658493,0.1285860687494278,0.8952039241790771,True
SUPERNUS PHARMACEUTICALS INC,3.0,0.08,0.05,transcripts_by_company/Supernus_Pharmaceuticals_Inc_2015Q3.txt,0.1193762868642807,0.45023685693740845,0.7813655421137811,True
DUKE ENERGY CORP,3.0,1.79,1.73,transcripts_by_company/Duke_Energy_Corporation_2019Q3.txt,0.20009838044643402,0.16235412657260895,0.8112248957157135,True
CREDICORP 'C',2.0,2.18,2.16,transcripts_by_company/Credicorp_2011Q2.txt,0.4676918387413025,0.15020275115966797,0.6275548875331879,True
TAOMEE HOLDINGS LTD,1.0,0.01,0.03,transcripts_by_company/Taomee_Holdings_2014Q1.txt,0.058814819902181625,0.1810676008462906,0.9045093458145856,True
CVR ENERGY INC,2.0,0.36,0.72,transcripts_by_company/CVR_Energy_Inc_2020Q2.txt,0.2024768739938736,0.0,0.7975231260061264,False
AMN HEALTHCARE SERVICES  INC,1.0,0.23,0.25,transcripts_by_company/AMN_Healthcare_Services_Inc_2007Q1.txt,0.18957068026065826,0.014964231289923191,0.8628112544305623,True
QIAGEN NV,1.0,0.19,0.24,transcripts_by_company/Qiagen_2016Q1.txt,0.10292351990938187,0.0,0.8970764800906181,False
CLOVIS ONCOLOGY INC,4.0,-1.62,-1.13,transcripts_by_company/Clovis_Oncology_Inc_2014Q4.txt,0.12163538485765457,0.1772281378507614,0.8616867892444133,True
BRINKER INTERNATIONAL INC,4.0,0.87,0.72,transcripts_by_company/Brinker_International_Inc_2017Q4.txt,0.13368499279022217,0.21442469954490662,0.8420930951833725,True
FPIC INSURANCE GROUP INC,3.0,0.86,0.91,transcripts_by_company/FPIC_Insurance_Group_Inc_2007Q3.txt,0.19435761868953705,0.18207022547721863,0.8093285992741586,True
SPX CORP,1.0,0.25,0.62,transcripts_by_company/SPX_Corporation_2013Q1.txt,0.2648923397064209,0.1570662409067154,0.7674554899334908,True
COMERICA INC,4.0,1.66,1.44,transcripts_by_company/Comerica_Incorporated_2021Q4.txt,0.4462997317314148,0.1992260217666626,0.6278223812580109,True
CENVEO INC,2.0,0.09,0.13,transcripts_by_company/Cenveo_Inc_2011Q2.txt,0.2539183795452118,0.12942299246788025,0.7834302365779877,True
INDUSTRIAL LOGISTICS PROPERTIES,3.0,0.22,0.22,transcripts_by_company/Industrial_Logistics_Properties_Trust_2020Q3.txt,0.4202166199684143,0.20556394755840302,0.6441791817545891,True
MONOLITHIC POWER SYSTEMS INC,3.0,1.69,1.19,transcripts_by_company/Monolithic_Power_Systems_Inc_2020Q3.txt,0.18500594794750214,0.29286035895347595,0.7826377287507058,True
CALIFORNIA MICRO DEVICES CP,2.0,-0.04,0.01,transcripts_by_company/California_Micro_Devices_2008Q2.txt,0.2030710130929947,0.3409251570701599,0.7555727437138557,True
STRYKER CORP,1.0,2.14,2.25,transcripts_by_company/Stryker_Corporation_2023Q1.txt,0.22547394037246704,0.32365089654922485,0.7450729727745056,True
CALAMP CORP,3.0,-0.03,0.0,transcripts_by_company/CalAmp_Corp_2010Q3.txt,0.15200378000736237,0.1373751014471054,0.8523848235607148,True
UNIVERSAL DISPLAY CORP,2.0,0.44,0.5,transcripts_by_company/Universal_Display_Corporation_2014Q2.txt,0.14474552869796753,0.3513692021369934,0.7932673692703247,True
AVIS BUDGET GROUP INC,4.0,0.2,0.29,transcripts_by_company/Avis_Budget_Group_Inc_2007Q4.txt,0.14128631353378296,0.09669219702482224,0.8720919214189052,True
NEENAH INC,3.0,0.42,0.39,transcripts_by_company/Neenah_Paper_Inc_2011Q3.txt,0.3199217915534973,0.31145939230918884,0.6826169282197952,True
SPLUNK INC,2.0,-0.02,0.0,transcripts_by_company/Splunk_Inc_2016Q2.txt,0.3516480028629303,0.318732887506485,0.6582265317440033,True
AMKOR TECHNOLOGY INC,4.0,0.13,0.07,transcripts_by_company/Amkor_Technology_2003Q4.txt,0.20488689839839935,0.2292822003364563,0.7877945110201836,True
SENIOR HOUSING PROPERTIES TRUST,3.0,0.22,0.25,transcripts_by_company/Senior_Housing_Properties_Trust_2010Q3.txt,0.10912404954433441,0.27742502093315125,0.8403856590390206,True
FLUOR CORP,2.0,0.87,0.84,transcripts_by_company/Fluor_Corporation_2010Q2.txt,0.33108019828796387,0.06877078115940094,0.747612626850605,True
C4 THERAPEUTICS INC,3.0,-0.65,-0.72,transcripts_by_company/Knight_Therapeutics_Inc_2022Q3.txt,0.19845375418663025,0.16316168010234833,0.8121338680386543,True
FREQUENCY THERAPEUTICS INC,2.0,-0.61,-0.88,transcripts_by_company/Frequency_Therapeutics_Inc_2022Q2.txt,0.17689254879951477,0.239298477768898,0.8043856725096703,True
PROGENICS PHARMACEUTICALS INC,4.0,-0.01,-0.29,transcripts_by_company/Progenics_Pharmaceuticals_2012Q4.txt,0.18432024121284485,0.11462943255901337,0.8365870013833046,True
CVB FINANCIAL CORP,1.0,0.21,0.18,transcripts_by_company/CVB_Financial_Corporation_2012Q1.txt,0.1553017497062683,0.0,0.8446982502937317,False
IMMUNOGEN INC,4.0,-0.38,-0.35,transcripts_by_company/ImmunoGen_Inc_2015Q4.txt,0.1634875237941742,0.1418668031692505,0.8429986923933029,True
DUPONT PHOTOMASKS INC,4.0,-0.48,0.2,transcripts_by_company/DuPont_Photomasks_2002Q4.txt,0.1933990865945816,0.0,0.8066009134054184,False
INVITROGEN CORPORATION,1.0,1.01,0.89,transcripts_by_company/Invitrogen_Corporation_2007Q1.txt,0.1780521422624588,0.0,0.8219478577375412,False
BRADY CORP,3.0,0.53,0.6,transcripts_by_company/Brady_Corporation_2013Q3.txt,0.14285387098789215,0.12734732031822205,0.8617980942130089,True
EPLUS INC,1.0,3.48,3.27,transcripts_by_company/ePlus_Inc_2012Q1.txt,0.20130294561386108,0.4531121850013733,0.7231542825698853,True
GRUPO AVAL SA,3.0,0.014,0.08,transcripts_by_company/Grupo_de_Inversiones_Suramericana_SA_2023Q3.txt,0.2501692473888397,0.19522254168987274,0.7663147643208503,True
HUBSPOT INC,1.0,0.15,0.07,transcripts_by_company/HubSpot_Inc_2018Q1.txt,0.21635907888412476,0.11308303475379944,0.8146237343549729,True
PANACOS PHARMACEUTICALS INC,1.0,-0.19,-0.21,transcripts_by_company/Panacos_Pharmaceuticals_Inc_2007Q1.txt,0.0869269147515297,0.11250350624322891,0.9054001078009606,True
MEDIDATA SOLUTIONS INC,4.0,0.35,0.36,transcripts_by_company/Medidata_Solutions_Inc_2012Q4.txt,0.25238320231437683,0.32049891352653503,0.7271820843219757,True
EASTMAN CHEMICAL CO,3.0,1.19,2.19,transcripts_by_company/Eastman_Chemical_Company_2011Q3.txt,0.10402748733758926,0.26402056217193604,0.8479745902121067,True
PRETIUM RESOURCES INC,3.0,0.27,0.2,transcripts_by_company/Pretium_Resources_Inc_2020Q3.txt,0.13789226114749908,0.29843825101852417,0.8139439418911933,True
POZEN INC,3.0,0.48,0.32,transcripts_by_company/POZEN_2007Q3.txt,0.1510981172323227,0.1933223307132721,0.8362346187233924,True
TESSERA TECHNOLOGIES INC.,1.0,0.23,0.33,transcripts_by_company/Tessera_Technologies_Inc_2007Q1.txt,0.17564894258975983,0.13244368135929108,0.8373126357793808,True
BIOLASE INC,2.0,0.03,0.11,transcripts_by_company/Biolase_Technology_Inc_2004Q2.txt,0.2271994650363922,0.0,0.7728005349636078,False
COMERICA INC,2.0,1.94,1.99,transcripts_by_company/Comerica_Incorporated_2019Q2.txt,0.38459375500679016,0.2876014709472656,0.6445039302110672,True
DELTA APPAREL INC,3.0,0.08,0.07,transcripts_by_company/Delta_Apparel_Inc_2008Q3.txt,0.1611698567867279,0.3732853829860687,0.7751954853534699,True
AVEO PHARMACEUTICALS INC,1.0,-0.12,-0.37,transcripts_by_company/Aveo_Group_2014Q1.txt,0.13774627447128296,0.21561866998672485,0.8388920068740845,True
ONCOLYTICS BIOTECH INC,4.0,-0.09,-0.1,transcripts_by_company/Oncolytics_Biotech_Inc_2008Q4.txt,0.12662208080291748,0.10932490229606628,0.8785670727491379,True
CANADIAN NATIONAL RAILWAY CO,2.0,1.66,1.63,transcripts_by_company/Canadian_National_Railway_Company_2013Q2.txt,0.12608039379119873,0.2386193871498108,0.8401579082012176,True
FRANCO-NEVADA CORP,4.0,0.28,0.24,transcripts_by_company/Franco-Nevada_Corporation_2017Q4.txt,0.16892236471176147,0.3134695291519165,0.7877134859561921,True
JDA SOFTWARE GROUP INC,2.0,0.45,0.63,transcripts_by_company/JDA_Software_Group_Inc_2011Q2.txt,0.06662648916244507,0.18147185444831848,0.8989199012517929,True
DARLING INTERNATIONAL INC.,3.0,0.02,0.04,transcripts_by_company/Darling_International_Inc_2006Q3.txt,0.22505851089954376,0.3937363624572754,0.7243381336331367,True
EDISON INTERNATIONAL,1.0,0.56,0.71,transcripts_by_company/Edison_International_2006Q1.txt,0.1598854959011078,0.08826593309640884,0.8616003729403019,True
MASTEC INC,2.0,0.1,0.42,transcripts_by_company/MasTec_Inc_2015Q2.txt,0.10968909412622452,0.2967710494995117,0.8341863192617893,True
COMPASS INC,3.0,-0.2,0.03,transcripts_by_company/Compass_Minerals_International_Inc_2021Q3.txt,0.19365794956684113,0.18873322010040283,0.8078194692730903,True
DOMINION ENERGY INC,1.0,0.99,1.22,transcripts_by_company/Dominion_Energy_Inc_2023Q1.txt,0.2654760777950287,0.2778475284576416,0.7308124870061874,True
VISTEON AUTOMOTIVE,3.0,-0.27,-0.15,transcripts_by_company/Visteon_2002Q3.txt,0.3086429536342621,0.36910074949264526,0.6732197076082229,True
BRITISH SKY BROADCASTING,2.0,2.61,1.66,transcripts_by_company/British_Sky_Broadcasting_Group_Plc_2011Q2.txt,0.15323013067245483,-0.014716748148202896,0.8971539329737425,True
INNOVIVA INC,2.0,0.3,0.3,transcripts_by_company/Innoviva_Inc_2017Q2.txt,0.19659960269927979,0.19156765937805176,0.8049099802970886,True
"UNIVERSAL FOREST PRODUCTS, INC.",3.0,0.91,1.16,transcripts_by_company/Universal_Forest_Products_Inc_2006Q3.txt,0.22857002913951874,0.08095365017652512,0.8157148845493793,True
GAN LTD,2.0,-0.07,-0.01,transcripts_by_company/GAN_Limited_2021Q2.txt,0.3836737871170044,0.1926165521144867,0.673643383383751,True
MAGELLAN HEALTH INC,2.0,0.17,0.53,transcripts_by_company/Magellan_Health_Inc_2015Q2.txt,0.11822821199893951,0.3031662106513977,0.826290388405323,True
MSC INDUSTRIAL DIRECT CO INC,2.0,0.44,0.42,transcripts_by_company/MSC_Industrial_Direct_2005Q2.txt,0.3185786008834839,-0.02265075594186783,0.7837902061641217,True
BECTON DICKINSON AND CO,4.0,4.55,2.86,transcripts_by_company/Becton_Dickinson_and_Company_2020Q4.txt,0.25049257278442383,0.3737563490867615,0.712528294324875,True
U.S. PHYSICAL THERAPY INC,2.0,0.81,0.8,transcripts_by_company/US_Physical_Therapy_Inc_2019Q2.txt,0.1884751170873642,0.4344395101070404,0.737735565006733,True
REALD INC,4.0,-0.34,-0.08,transcripts_by_company/M-real_2010Q4.txt,0.31255581974983215,0.11210649460554123,0.7475789777934552,True
IMMUCOR INC,2.0,0.34,0.28,transcripts_by_company/Immucor_Inc_2011Q2.txt,0.12856048345565796,0.33383554220199585,0.8098569989204407,True
ANADARKO PETROLEUM CO,2.0,-0.77,0.09,transcripts_by_company/Anadarko_Petroleum_Corporation_2017Q2.txt,0.1519792526960373,0.2164858877658844,0.8286687567830086,True
RETAIL PROPERTIES OF AMERICA INC,1.0,-0.05,0.04,transcripts_by_company/Retail_Properties_of_America_Inc_2017Q1.txt,0.24437972903251648,0.0,0.7556202709674835,False
RR MEDIA LTD,3.0,0.18,0.21,transcripts_by_company/ProSiebenSat1_Media_AG_2008Q3.txt,0.15393126010894775,0.28883323073387146,0.8055981487035752,True
ECLIPSYS CORP,2.0,-0.24,-0.2,transcripts_by_company/Eclipsys_2003Q2.txt,0.2225370705127716,0.3217776119709015,0.7476907670497894,True
PLUG POWER INC,2.0,-0.15,-0.2,transcripts_by_company/Plug_Power_2004Q2.txt,0.13945795595645905,0.21792174875736237,0.83700290620327,True
C-COR INCORPORATED,1.0,-0.06,0.04,transcripts_by_company/C-COR_Incorporated_2006Q1.txt,0.3069451153278351,0.12979722023010254,0.7461992532014847,True
ALNYLAM PHARMACEUTICALS INC,2.0,-0.35,-0.33,transcripts_by_company/Alnylam_Pharmaceuticals_2010Q2.txt,0.10995865613222122,0.15920940041542053,0.8752661205828189,True
CYBERONICS INC,1.0,-0.04,-0.1,transcripts_by_company/Cyberonics_2008Q1.txt,0.2551402449607849,0.19787956774234772,0.7620379582047463,True
ESCO TECHNOLOGIES INC,1.0,0.41,0.49,transcripts_by_company/ESCO_Technologies_Inc_2012Q1.txt,0.28610050678253174,0.28955233097076416,0.7128639459609986,True
IPCS INC,1.0,-1.02,-0.71,transcripts_by_company/iPCS_Inc_2006Q1.txt,0.22127871215343475,0.1422392576932907,0.8024331241846084,True
ENTREMED INC,4.0,-0.08,-0.09,transcripts_by_company/EntreMed_Inc_2006Q4.txt,0.21115624904632568,0.0,0.7888437509536743,False
TORONTO-DOMINION BANK,3.0,1.51,1.32,transcripts_by_company/The_Toronto-Dominion_Bank_2017Q3.txt,0.25003552436828613,0.0,0.7499644756317139,False
SPANISH BROADCASTING SYS,3.0,-0.04,0.04,transcripts_by_company/Spanish_Broadcasting_System_Inc_2003Q3.txt,0.4021609425544739,0.1389555037021637,0.6768006891012193,True
AEROVIRONMENT INC,4.0,-0.18,0.01,transcripts_by_company/AeroVironment_Inc_2016Q4.txt,0.32668837904930115,0.25556620955467224,0.6946482717990876,True
TOREADOR RESOURCES CORP,2.0,-0.13,0.0,transcripts_by_company/Toreador_Resources_2011Q2.txt,0.14036217331886292,0.1403418481349945,0.8596439242362977,True
