ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
HURON CONSULTING GROUP INC,2.0,0.47,0.86,transcripts_by_company/Huron_Consulting_Group_2009Q2.txt,0.09612508863210678,0.054719701409339905,0.9162965275347232,True
EXPRESS INC,3.0,0.25,0.12,transcripts_by_company/Hoteles_City_Express_SAB_de_CV_2015Q3.txt,0.2947687804698944,0.19324690103530884,0.7356877833604812,True
KORN/FERRY INTERNATIONAL,1.0,0.26,0.36,transcripts_by_company/KornFerry_International_2012Q1.txt,0.37438035011291504,0.05656442791223526,0.7209644265472889,True
MARINA BIOTECH INC,1.0,-0.12,-0.27,transcripts_by_company/Marina_Biotech_Inc_2011Q1.txt,0.2961331903934479,0.18450333178043365,0.7373557671904565,True
CABOT CORP,1.0,0.83,0.98,transcripts_by_company/Cabot_Microelectronics_2014Q1.txt,0.2669067978858948,0.26333755254745483,0.7341639757156373,True
ALEXION PHARMACEUTICALS INC,1.0,1.28,1.23,transcripts_by_company/Alexion_Pharmaceuticals_Inc_2015Q1.txt,0.2401372343301773,0.1896447092294693,0.775010523200035,True
CABOT CORP,3.0,0.53,0.77,transcripts_by_company/Cabot_Oil_and_Gas_Corporation_2011Q3.txt,-0.03539412468671799,0.0,1.035394124686718,False
AMERICAN WATER WORKS COMPANY INC,1.0,0.25,0.27,transcripts_by_company/American_Water_Works_Company_Inc_2012Q1.txt,0.24951547384262085,0.2434033453464508,0.7523181647062301,True
ROCKWELL AUTOMATION INC,4.0,2.14,2.33,transcripts_by_company/Rockwell_Automation_Inc_2021Q4.txt,0.16533905267715454,0.2714083790779114,0.8028401494026185,True
REALPAGE INC,3.0,0.2,0.19,transcripts_by_company/RealPage_Inc_2016Q3.txt,0.08864597231149673,-0.013234834186732769,0.9419182696379721,True
THL CREDIT INC,2.0,0.35,0.34,transcripts_by_company/THL_Credit_Inc_2015Q2.txt,0.30661240220069885,0.026106318458914757,0.7775394229218364,True
FOAMIX PHARMACEUTICALS LTD,1.0,-0.14,-0.18,transcripts_by_company/Foamix_Pharmaceuticals_Ltd_2015Q1.txt,0.3070357143878937,0.17903444170951843,0.7313646674156189,True
QUOTIENT LTD,2.0,-0.24,-0.29,transcripts_by_company/Quotient_Limited_2021Q2.txt,0.3026430606842041,0.09183693677186966,0.7605987764894963,True
CENTRAL GARDEN  PET CO,2.0,0.47,0.39,transcripts_by_company/Central_Garden_and_Pet_Company_2012Q2.txt,0.22960227727890015,0.27900198101997375,0.7555778115987778,True
COMMSCOPE HOLDING COMPANY INC,4.0,0.47,0.75,transcripts_by_company/CommScope_Holding_Company_Inc_2017Q4.txt,0.09130765497684479,0.11536714434623718,0.9014744982123375,True
CVR ENERGY INC,3.0,0.37,0.17,transcripts_by_company/CVR_Energy_Inc_2017Q3.txt,0.2644041180610657,0.0,0.7355958819389343,False
SYNAPTICS INC,3.0,0.96,1.8,transcripts_by_company/Synaptics_Incorporated_2016Q3.txt,0.10301610082387924,0.07341821491718292,0.9058632649481296,True
DXP ENTERPRISES INC,1.0,0.42,0.36,transcripts_by_company/DXP_Enterprises_Inc_2011Q1.txt,0.09919082373380661,0.09019573777914047,0.9035077020525932,True
PRUDENTIAL FINANCIAL INC,4.0,2.46,2.31,transcripts_by_company/Prudential_Financial_Inc_2016Q4.txt,0.30293595790863037,0.2173079252243042,0.7227524518966675,True
KADANT INC,4.0,0.54,0.45,transcripts_by_company/Kadant_2007Q4.txt,0.14318189024925232,0.07742500305175781,0.876545175909996,True
MEDICINOVA INC,4.0,-0.21,-0.28,transcripts_by_company/MediciNova_Inc_2011Q4.txt,0.3204863369464874,0.23713380098342896,0.7045194238424302,True
UNISYS CORP,3.0,-0.33,-0.27,transcripts_by_company/Unisys_Corporation_2023Q3.txt,0.28438350558280945,-0.029444128274917603,0.8097647845745086,True
SBA COMMUNICATIONS CORP,4.0,-0.27,-0.08,transcripts_by_company/SBA_Communications_2007Q4.txt,0.13448122143745422,0.08764961361885071,0.8795682609081268,True
CELGENE CORP,4.0,0.73,0.7,transcripts_by_company/Celgene_Corporation_2010Q4.txt,0.33085936307907104,0.30289626121520996,0.6775295674800873,True
EL POLLO LOCO HOLDINGS INC,3.0,0.19,0.18,transcripts_by_company/El_Pollo_Loco_Holdings_Inc_2018Q3.txt,0.11979115754365921,0.1967688351869583,0.857115539163351,True
CARECLOUD INC,4.0,-0.01,-0.11,transcripts_by_company/CareCloud_Inc_2021Q4.txt,0.30666738748550415,0.2633225619792938,0.706336060166359,True
BIODEL INC,1.0,-0.49,-0.45,transcripts_by_company/Biodel_Inc_2009Q1.txt,0.1755492091178894,0.24865683913230896,0.8025185018777847,True
HANGER INC,1.0,-0.15,-0.09,transcripts_by_company/Hanger_Inc_2022Q1.txt,0.14474859833717346,0.16445179283618927,0.8493404433131218,True
IGATE CAPITAL CORPORATION,2.0,0.48,0.47,transcripts_by_company/iGATE_Corporation_2014Q2.txt,0.1803441047668457,0.3660784363746643,0.7639355957508087,True
TRADESTATION GROUP INC,3.0,0.17,0.14,transcripts_by_company/TradeStation_Group_Inc_2006Q3.txt,0.15864817798137665,0.18705692887306213,0.8328291967511177,True
UNITED FIRE GROUP INC,1.0,1.0,0.85,transcripts_by_company/United_Fire_Group_Inc_2018Q1.txt,0.0995812937617302,0.12657730281352997,0.8923199035227298,True
CONFORMIS INC,2.0,0.21,-0.07,transcripts_by_company/Conformis_Inc_2021Q2.txt,0.22706735134124756,0.0,0.7729326486587524,False
FIRST STATE BANCORPORATION,1.0,-1.19,0.11,transcripts_by_company/First_State_Bancorporation_2009Q1.txt,0.21756024658679962,0.17755958437919617,0.7944399520754815,True
STANLEY FURNITURE CO,1.0,-0.22,0.06,transcripts_by_company/Stanley_Furniture_Company_Inc_2009Q1.txt,0.20810189843177795,0.15620197355747223,0.8074680790305138,True
NIKE INC,3.0,1.23,1.56,transcripts_by_company/NIKE_Inc_2012Q3.txt,0.3475004732608795,0.08295271545648575,0.7318638540804386,True
CHANGE HEALTHCARE INC,2.0,0.38,0.44,transcripts_by_company/Change_Healthcare_Inc_2022Q2.txt,0.1641327142715454,0.0,0.8358672857284546,False
ISSUER DIRECT CORP,4.0,0.1,0.09,transcripts_by_company/Issuer_Direct_Corporation_2018Q4.txt,0.09828754514455795,0.44283944368362427,0.7983468852937221,True
ROMEO POWER INC,1.0,-0.34,-0.27,transcripts_by_company/Romeo_Power_Inc_2022Q1.txt,0.09274086356163025,0.11255545169115067,0.9013147599995136,True
COINSTAR INC,4.0,0.18,0.16,transcripts_by_company/Coinstar_Inc_2006Q4.txt,0.09778790175914764,0.030492423102259636,0.9224007418379188,True
MAZOR ROBOTICS LTD,2.0,-0.15,-0.17,transcripts_by_company/Mazor_Robotics_Ltd_2017Q2.txt,0.23080021142959595,0.19633468985557556,0.7795394450426102,True
DR PEPPER SNAPPLE GROUP INC,3.0,0.6,0.67,transcripts_by_company/Dr_Pepper_Snapple_Group_Inc_2010Q3.txt,0.11533372104167938,0.19036373496055603,0.8621572747826576,True
OSI SYSTEMS INC,2.0,1.02,1.1,transcripts_by_company/OSI_Systems_Inc_2013Q2.txt,0.23114967346191406,0.29637154936790466,0.7492837637662888,True
MF GLOBAL HOLDINGS LTD,2.0,0.1,0.12,transcripts_by_company/MF_Global_Holdings_Ltd_2011Q2.txt,0.12474773824214935,0.17052578926086426,0.8615188464522362,True
JDS UNIPHASE CORP,2.0,-0.02,0.0,transcripts_by_company/JDS_Uniphase_Corporation_2005Q2.txt,0.056468263268470764,0.18819560110569,0.9040135353803634,True
DECIPHERA PHARMACEUTICALS INC,1.0,-1.25,-0.75,transcripts_by_company/Deciphera_Pharmaceuticals_Inc_2019Q1.txt,0.059000562876462936,0.0,0.9409994371235371,False
LUBY'S INC.,2.0,-0.02,0.0,transcripts_by_company/Lubys_Inc_2009Q2.txt,0.20418919622898102,0.07322213798761368,0.8351009212434292,True
DISH NETWORK CORP,2.0,0.14,0.59,transcripts_by_company/DISH_Network_Corporation_2009Q2.txt,0.17125573754310608,0.3242073357105255,0.7828587830066681,True
LMI AEROSPACE INC,2.0,0.43,0.46,transcripts_by_company/LMI_Aerospace_Inc_2012Q2.txt,0.2795771360397339,0.22815610468387604,0.7358491733670235,True
TOWN SPORTS INTERNATIONAL HOLDIN,3.0,0.2,0.12,transcripts_by_company/Town_Sports_International_Holdings_Inc_2006Q3.txt,0.1804063320159912,0.2010893076658249,0.8133887752890587,True
SAREPTA THERAPEUTICS INC,2.0,-0.6,-0.39,transcripts_by_company/Sarepta_Therapeutics_Inc_2013Q2.txt,0.23675207793712616,0.20540651679039001,0.7726515904068947,True
GENESCO INC,2.0,0.98,0.86,transcripts_by_company/Genesco_2012Q2.txt,0.13000640273094177,0.14823533594608307,0.8645249173045159,True
DIAMEDICA THERAPEUTICS INC,4.0,-0.14,-0.24,transcripts_by_company/DiaMedica_Therapeutics_Inc_2022Q4.txt,0.23602525889873505,0.18227419257164001,0.7801000609993936,True
BUILD-A-BEAR WORKSHOP INC,3.0,-0.82,-0.01,transcripts_by_company/Build-A-Bear_Workshop_Inc_2020Q3.txt,0.1597224324941635,0.1810421347618103,0.8338816568255425,True
CROWN CRAFTS INC,2.0,0.09,0.06,transcripts_by_company/Crown_Crafts_Inc_2012Q2.txt,0.09099320322275162,0.27878206968307495,0.8526701368391514,True
NOKIA CORP,2.0,0.29,0.25,transcripts_by_company/Nokia_2006Q2.txt,0.12696421146392822,0.1211651936173439,0.874775493890047,True
PARADYNE NETWORKS INC.,3.0,-0.05,-0.07,transcripts_by_company/Paradyne_2003Q3.txt,0.09346865862607956,0.09295297414064407,0.9066860467195511,True
NORTHERN TECHNOLOGIES INTERNATIO,1.0,0.1,0.23,transcripts_by_company/Northern_Technologies_International_Corporation_2023Q1.txt,0.3048079013824463,0.3605576157569885,0.678467184305191,True
"EAST WEST BANCORP, INC.",3.0,1.17,1.14,transcripts_by_company/East_West_Bancorp_Inc_2018Q3.txt,0.2636975646018982,0.17977787554264069,0.7614783421158791,True
CRACKER BARREL OLD COUNTRY STORE,1.0,0.81,0.76,transcripts_by_company/Cracker_Barrel_Old_Country_Store_Inc_2009Q1.txt,0.2679525315761566,0.2235756516456604,0.7453605324029923,True
AMBEV SA,2.0,0.04,0.01,transcripts_by_company/Ambev_SA_2017Q2.txt,0.20697557926177979,0.40243756771087646,0.7343858242034913,True
CONCEPTUS INC,1.0,-0.09,0.0,transcripts_by_company/Conceptus_2011Q1.txt,0.14372529089450836,0.13169047236442566,0.8598851546645164,True
STERLING FINANCIAL CORP (PA),1.0,0.4,0.43,transcripts_by_company/Sterling_Financial_Corporation_2005Q1.txt,0.1723850518465042,0.245771124958992,0.8055991262197495,True
AETNA INC,1.0,1.98,1.58,transcripts_by_company/Aetna_Inc_2014Q1.txt,0.187819242477417,0.0,0.812180757522583,False
VITAL SIGNS INC,3.0,0.62,0.67,transcripts_by_company/Vital_Signs_2006Q3.txt,0.20617333054542542,-0.020753396674990654,0.8619046876206994,True
CAMBRIDGE HEART INC,2.0,-0.03,-0.01,transcripts_by_company/Cambridge_Heart_Inc_2007Q2.txt,0.419518381357193,0.13799583911895752,0.6649383813142777,True
AMERICAN CAMPUS COMMUNITIES INC,2.0,-0.03,0.02,transcripts_by_company/American_Campus_Communities_Inc_2008Q2.txt,0.12862853705883026,0.07261298596858978,0.8881761282682419,True
PDF SOLUTIONS INC,3.0,0.2,0.09,transcripts_by_company/PDF_Solutions_Inc_2022Q3.txt,0.27855297923088074,0.17572078108787537,0.7522966802120209,True
RAM HOLDINGS LTD,3.0,0.5,0.41,transcripts_by_company/RAM_Holdings_Ltd_2007Q3.txt,0.1242704764008522,0.06669096648693085,0.8930033765733242,True
ASTRAZENECA PLC,2.0,1.08,0.96,transcripts_by_company/AstraZeneca_PLC_2023Q2.txt,0.29953116178512573,0.13162317872047424,0.7508412331342698,True
CELLECTIS SA,1.0,-0.58,-0.72,transcripts_by_company/Cellectis_SA_2023Q1.txt,0.06300250440835953,0.14059118926525116,0.913720890134573,True
LIN TELEVISION,2.0,0.31,0.25,transcripts_by_company/Tandberg_Television_2004Q2.txt,0.24182336032390594,0.2223765254020691,0.7640106901526451,True
RADNET INC,2.0,0.27,0.16,transcripts_by_company/RadNet_Inc_2021Q2.txt,0.3477047383785248,0.1746816784143448,0.7042021796107292,True
DSP GROUP INC,4.0,0.06,0.04,transcripts_by_company/DSP_Group_Inc_2012Q4.txt,0.06127398461103439,0.19504797458648682,0.8985938183963299,True
MEDNAX INC,4.0,1.19,1.23,transcripts_by_company/MEDNAX_Inc_2011Q4.txt,0.11922109127044678,0.32686078548431396,0.818487000465393,True
URS CORPORATION,3.0,0.73,0.66,transcripts_by_company/URS_Corporation_2007Q3.txt,0.24080359935760498,0.32130756974220276,0.7350452095270157,True
AVANGRID INC,4.0,0.67,0.66,transcripts_by_company/AVANGRID_Inc_2016Q4.txt,0.32051989436149597,0.23449018597602844,0.7052890181541442,True
TRIMERIS INC,3.0,0.16,0.01,transcripts_by_company/Trimeris_Inc_2006Q3.txt,0.1836216151714325,0.2831837236881256,0.7865097522735596,True
DOMINION ENERGY INC,4.0,0.9,0.88,transcripts_by_company/Dominion_Energy_Inc_2021Q4.txt,0.250726580619812,0.3387073874473572,0.7228791773319245,True
VERU INC,4.0,-0.08,-0.07,transcripts_by_company/Veru_Inc_2021Q4.txt,0.34337711334228516,0.11540891230106354,0.7250133469700814,True
"WESTPOINT STEVENS, INC.",1.0,-0.31,0.02,transcripts_by_company/WestPoint_Stevens_2003Q1.txt,0.3424461781978607,0.0,0.6575538218021393,False
COMPUDYNE CORP,4.0,-0.06,0.06,transcripts_by_company/CompuDyne_2005Q4.txt,0.28732070326805115,0.38574784994125366,0.683151152729988,True
EASTGROUP PROPERTIES INC,4.0,1.75,0.69,transcripts_by_company/EastGroup_Properties_Inc_2021Q4.txt,0.1928073614835739,0.18529322743415833,0.8094468787312508,True
ARTHROCARE CORPORATION,4.0,0.31,0.3,transcripts_by_company/ArthroCare_2005Q4.txt,0.10441308468580246,0.34684211015701294,0.8228582076728344,True
NVIDIA CORP,2.0,0.36,0.36,transcripts_by_company/NVIDIA_Corporation_2008Q2.txt,0.1265370398759842,0.19244034588336945,0.8536919683218003,True
LTC PROPERTIES INC,3.0,0.88,0.55,transcripts_by_company/LTC_Properties_Inc_2018Q3.txt,0.2397768348455429,0.11385004967451096,0.7980012007057666,True
KAMAN CORP,1.0,0.41,0.54,transcripts_by_company/Kaman_Corporation_2016Q1.txt,0.2326183319091797,0.1402663290500641,0.7950872689485551,True
HARLEY-DAVIDSON INC,2.0,0.59,0.39,transcripts_by_company/Harley-Davidson_2010Q2.txt,0.18123053014278412,0.15661007165908813,0.8261556074023246,True
UNITED STATIONERS INC,2.0,0.59,1.18,transcripts_by_company/United_Stationers_Inc_2011Q2.txt,0.06572208553552628,0.24086889624595642,0.8817338712513447,True
RPT REALTY,3.0,0.13,0.01,transcripts_by_company/RPT_Realty_2022Q3.txt,0.16927452385425568,0.2088497281074524,0.8188529148697854,True
ACM RESEARCH INC,1.0,0.11,0.15,transcripts_by_company/ACM_Research_Inc_2020Q1.txt,0.05715080723166466,0.31456321477890015,0.8656254705041647,True
T-MOBILE US INC,4.0,0.61,0.43,transcripts_by_company/T-Mobile_US_Inc_2017Q4.txt,0.20859649777412415,0.023766040802001953,0.8468526393175125,True
FARO TECHNOLOGIES INC,2.0,-0.03,0.32,transcripts_by_company/FARO_Technologies_Inc_2022Q2.txt,0.33784303069114685,0.504219114780426,0.6122441440820694,True
SEATTLE GENETICS INC /WA,3.0,-0.12,-0.08,transcripts_by_company/Seattle_Genetics_Inc_2012Q3.txt,0.10778862982988358,0.2878710627555847,0.8381866402924061,True
QWEST COMMUNICATIONS INTL,4.0,0.12,0.09,transcripts_by_company/Qwest_Communications_2010Q4.txt,0.10738706588745117,0.12840934097766876,0.8863062515854836,True
SERES THERAPEUTICS INC,4.0,-0.63,-0.44,transcripts_by_company/Seres_Therapeutics_Inc_2016Q4.txt,0.2869987487792969,0.21710605919361115,0.7339690580964089,True
VIVINT SOLAR INC,4.0,-0.11,0.11,transcripts_by_company/Vivint_Solar_Inc_2018Q4.txt,0.17942585051059723,0.2409379482269287,0.8021205201745033,True
EVOFEM BIOSCIENCES INC,2.0,-0.27,-0.36,transcripts_by_company/Evofem_Biosciences_Inc_2021Q2.txt,0.14999136328697205,0.0,0.850008636713028,False
FLOTEK INDUSTRIES INC,1.0,-0.2,-0.09,transcripts_by_company/Flotek_Industries_Inc_2019Q1.txt,0.2760726511478424,0.2552306652069092,0.7301799446344376,True
MODTECH HOLDINGS INC,3.0,-0.66,0.21,transcripts_by_company/Modtech_Holdings_Inc_2005Q3.txt,0.2741162180900574,0.19321343302726746,0.7501546174287796,True
NANOMETRICS INC,2.0,0.26,0.11,transcripts_by_company/Nanometrics_Incorporated_2016Q2.txt,0.1279735118150711,0.3921891152858734,0.7927618071436882,True
POWELL INDUSTRIES INC,3.0,0.99,0.55,transcripts_by_company/Powell_Industries_Incorporated_2012Q3.txt,0.209842249751091,0.18374232947826385,0.7979877263307571,True
MOLDFLOW CORP,4.0,0.35,0.23,transcripts_by_company/Moldflow_Corp_2007Q4.txt,0.17088231444358826,0.27923300862312317,0.7966124773025512,True
AMETEK INC,3.0,0.52,0.54,transcripts_by_company/Ametek_Inc_2013Q3.txt,0.14296557009220123,0.3991415798664093,0.7801816269755364,True
OPEN TEXT CORP (PRE-REINCORPORAT,2.0,0.73,0.69,transcripts_by_company/Open_Text_2009Q2.txt,0.10715028643608093,0.1467546671628952,0.8809683993458748,True
ENTEGRIS INC,2.0,1.0,0.97,transcripts_by_company/Entegris_Inc_2022Q2.txt,0.09661433100700378,0.2288801372051239,0.8637059271335602,True
GERON CORP,2.0,-0.05,-0.06,transcripts_by_company/Geron_Corporation_2016Q2.txt,0.2606542110443115,0.17556245625019073,0.7648733153939247,True
EMBARCADERO TECHNOLOGIES,3.0,0.05,0.08,transcripts_by_company/Embarcadero_Technologies_Inc_2002Q3.txt,0.24937108159065247,0.3297233581542969,0.7265232354402542,True
ORCHID CELLMARK INC,2.0,-0.03,-0.05,transcripts_by_company/Orchid_Cellmark_2007Q2.txt,0.2720206379890442,0.2178444266319275,0.7442322254180909,True
JOHNSON  JOHNSON,3.0,1.17,1.13,transcripts_by_company/EF_Johnson_Technologies_Inc_2008Q3.txt,0.4097582697868347,0.218948096036911,0.6474847823381424,True
INSPIRE PHARMACEUTICALS INC,1.0,-0.34,-0.27,transcripts_by_company/Inspire_Pharmaceuticals_Inc_2009Q1.txt,0.16423870623111725,0.15302950143814087,0.8391240552067757,True
FARO TECHNOLOGIES INC,2.0,0.36,0.37,transcripts_by_company/FARO_Technologies_Inc_2014Q2.txt,0.26503148674964905,0.2059400975704193,0.7526959300041198,True
"URBAN OUTFITTERS, INC.",1.0,0.24,0.39,transcripts_by_company/Urban_Outfitters_2009Q1.txt,0.13945332169532776,0.012693376280367374,0.8985746619291604,True
DYNAMICS RESEARCH CORP,1.0,0.15,0.17,transcripts_by_company/Dynamics_Research_Corp_2008Q1.txt,0.17576657235622406,0.1800546646118164,0.8229469999670982,True
COUNTRYWIDE FINANCIAL CORP,1.0,0.72,1.06,transcripts_by_company/Countrywide_Financial_Corp_2007Q1.txt,0.23800121247768402,0.33247917890548706,0.733655397593975,True
REGENCY CENTERS CORP,3.0,0.58,0.42,transcripts_by_company/Regency_Centers_Corporation_2004Q3.txt,0.19819515943527222,0.1622714251279831,0.8125819608569145,True
VITALWORKS INC,3.0,0.08,0.06,transcripts_by_company/VitalWorks_Inc_2002Q3.txt,0.3206545412540436,0.16493918001651764,0.7260600671172142,True
DAIMLER AG,1.0,2.12,2.0,transcripts_by_company/Daimler_AG_2018Q1.txt,0.17229114472866058,0.12283922731876373,0.8425444304943085,True
KAMAN CORP,3.0,0.57,0.88,transcripts_by_company/Kaman_Corporation_2018Q3.txt,0.2658188045024872,0.26956242322921753,0.7330581098794937,True
CONN'S INC,4.0,0.59,0.52,transcripts_by_company/Conns_Inc_2018Q4.txt,0.2804648280143738,0.36891478300094604,0.6930001854896546,True
FORMFACTOR INC,1.0,0.16,0.36,transcripts_by_company/FormFactor_Inc_2023Q1.txt,0.37082117795944214,0.4053550958633423,0.6188186466693879,True
ALLIANT ENERGY CORP,1.0,0.62,0.65,transcripts_by_company/Alliant_Energy_2008Q1.txt,0.21098461747169495,0.13536332547664642,0.8117017701268197,True
HILLMAN SOLUTIONS CORP,2.0,0.14,0.11,transcripts_by_company/The_Hillman_Group_2022Q2.txt,0.24082721769809723,0.15220676362514496,0.7857589185237884,True
CAMPBELL SOUP CO,1.0,0.65,0.73,transcripts_by_company/Campbell_Soup_Company_2009Q1.txt,0.21934567391872406,0.0,0.7806543260812759,False
LEXINGTON REALTY TRUST,1.0,-0.01,-0.01,transcripts_by_company/Lexington_Realty_Trust_2012Q1.txt,0.36281025409698486,0.09438985586166382,0.7177158653736114,True
GENERAL FINANCE CORP,3.0,-0.04,-0.06,transcripts_by_company/General_Finance_Corporation_2017Q3.txt,0.19973747432231903,0.24079856276512146,0.7879441991448403,True
AURIZON MINES LTD,2.0,0.03,0.02,transcripts_by_company/AURIZON_MINES_LTD_2010Q2.txt,0.1399451643228531,0.017902979627251625,0.8966674910858273,True
HAWAIIAN HOLDINGS INC,2.0,0.35,0.29,transcripts_by_company/Hawaiian_Holdings_Inc_2014Q2.txt,0.175984188914299,0.2201983481645584,0.8107515633106231,True
LIGHTPATH TECHNOLOGIES INC,4.0,-0.03,-0.01,transcripts_by_company/LightPath_Technologies_Inc_2022Q4.txt,0.28722307085990906,0.1378360241651535,0.7575930431485176,True
CVR ENERGY INC,1.0,0.26,-0.12,transcripts_by_company/CVR_Energy_Inc_2017Q1.txt,0.2685398757457733,0.10212808847427368,0.7813836604356765,True
OPPFI INC,2.0,0.08,0.19,transcripts_by_company/OppFi_Inc_2022Q2.txt,0.30352821946144104,0.19204168021678925,0.7299177423119545,True
ARTHUR J GALLAGHER & CO,1.0,3.03,3.02,transcripts_by_company/Arthur_J_Gallagher_and_Co_2023Q1.txt,0.12932036817073822,0.3357744812965393,0.8087433978915215,True
ENTERGY CORP,3.0,2.41,1.95,transcripts_by_company/Entergy_Corp_2013Q3.txt,0.23891828954219818,0.13875050842761993,0.7911320447921752,True
CARMAX INC,2.0,1.33,1.21,transcripts_by_company/CarMax_Inc_2018Q2.txt,0.1643531769514084,0.22947388887405396,0.816110609471798,True
MONTPELIER RE HOLDING,4.0,1.13,0.62,transcripts_by_company/Montpelier_Re_Holdings_Ltd_2009Q4.txt,0.19889529049396515,0.07349778711795807,0.838723960518837,True
FRONTIER AIRLINES HOLDINGS INC,3.0,0.45,0.16,transcripts_by_company/Frontier_Airlines_2007Q3.txt,0.3011385202407837,0.10220621526241302,0.7585411712527275,True
CERADYNE INC CAL,2.0,0.4,0.37,transcripts_by_company/Ceradyne_Inc_2004Q2.txt,0.23220795392990112,0.13543164730072021,0.7968249380588532,True
EQUIFAX INC,3.0,0.52,0.51,transcripts_by_company/Equifax_Inc_2006Q3.txt,0.2533867061138153,0.0,0.7466132938861847,False
CARDIOTECH INTERNATIONAL,3.0,-0.02,-0.03,transcripts_by_company/CardioTech_Intl_2006Q3.txt,0.2292214035987854,0.3555973172187805,0.732865822315216,True
PENN NATIONAL GAMING INC,2.0,0.49,0.53,transcripts_by_company/Penn_National_Gaming_2007Q2.txt,0.10396388918161392,0.10911248624324799,0.8944915316998958,True
SENSIENT TECHNOLOGIES CORP,2.0,0.74,0.74,transcripts_by_company/Sensient_Technologies_Corp_2013Q2.txt,0.14291828870773315,0.4508543610572815,0.7647008895874023,True
ROBINHOOD MARKETS INC,4.0,-0.49,-0.32,transcripts_by_company/Robinhood_Markets_Inc_2021Q4.txt,0.1385595053434372,0.1898667812347412,0.8460483118891716,True
ANALOG DEVICES INC,4.0,1.45,1.21,transcripts_by_company/Analog_Devices_Inc_2017Q4.txt,0.31152161955833435,0.309937059879303,0.6889537483453751,True
U.S. SHIPPING PARTNERS LP,3.0,-0.02,0.3,transcripts_by_company/US_Shipping_Partners_LP_2006Q3.txt,0.399232417345047,-0.0398133285343647,0.7324813064187765,True
OVERSTOCK.COM INC,3.0,0.07,0.15,transcripts_by_company/Overstockcom_Inc_2014Q3.txt,0.20457065105438232,0.10747216641902924,0.8245588943362236,True
TELIK INC,4.0,-0.47,-0.64,transcripts_by_company/Telik_Inc_2004Q4.txt,0.19491510093212128,0.0,0.8050848990678787,False
MEDIFAST INC,1.0,0.17,0.12,transcripts_by_company/Medifast_Inc_2009Q1.txt,0.26529866456985474,0.3691421151161194,0.7035483002662659,True
