ticker,period,eps_actual,eps_forecast,transcript_path,cosine_prepared,cosine_qa,nnw_final,has_qa_section
SPKE,2020Q2,0.62,-0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/SPARK_ENERGY_INC_2020Q2.txt,0.21090587973594666,0.0,0.7890941202640533,False
ROST,2022Q4,1.04,4.8,/Users/vazea/Desktop/NNW/transcripts_by_company/ROSS_STORES_INC_2022Q4.txt,0.25120505690574646,0.3443296551704407,0.7208575636148453,True
VLY,2002Q4,0.41,1.59,/Users/vazea/Desktop/NNW/transcripts_by_company/VALLEY_NATIONAL_BANCORP_2002Q4.txt,0.11884471029043198,0.18017974495887756,0.8627547793090343,True
BLK,2010Q3,2.75,2.36,/Users/vazea/Desktop/NNW/transcripts_by_company/BLACKROCK_INC_2010Q3.txt,0.10860314220190048,0.2676717936992645,0.8436762623488903,True
ISSX,2004Q1,0.13,0.14,/Users/vazea/Desktop/NNW/transcripts_by_company/INTERNET_SECURITY_SYSTEM_2004Q1.txt,0.07722080498933792,0.29983940720558167,0.8559936143457889,True
QADA,2019Q2,0.21,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/QAD_INC_2019Q2.txt,0.10318068414926529,0.26801103353500366,0.8473702110350132,True
CODI,2011Q1,0.31,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/COMPASS_DIVERSIFIED_HOLDINGS_2011Q1.txt,0.13974444568157196,0.4680148661136627,0.7617744281888008,True
AMAT,2013Q4,0.19,0.58,/Users/vazea/Desktop/NNW/transcripts_by_company/APPLIED_MATERIALS_INC_2013Q4.txt,0.23252254724502563,0.09435425698757172,0.8089279398322106,True
STAA,2020Q2,-0.03,-0.01,/Users/vazea/Desktop/NNW/transcripts_by_company/STAAR_SURGICAL_CO_2020Q2.txt,0.1691415160894394,0.291862428188324,0.7940422102808953,True
PCCC,2004Q4,0.12,0.46,/Users/vazea/Desktop/NNW/transcripts_by_company/PC_CONNECTION_INC_2004Q4.txt,0.18415230512619019,0.2960025668144226,0.78229261636734,True
ASTE,2010Q1,0.39,0.21,/Users/vazea/Desktop/NNW/transcripts_by_company/ASTEC_INDUSTRIES_INC_2010Q1.txt,0.19138331711292267,0.1653953641653061,0.8164130687713623,True
MMC,2017Q3,0.79,0.78,/Users/vazea/Desktop/NNW/transcripts_by_company/MARSH_MCLENNAN_COMPANIES_INC_2017Q3.txt,0.41549110412597656,0.33914461731910706,0.6074128419160842,True
SHWZ,2021Q3,0.02,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/MEDICINE_MAN_TECHNOLOGIES_INC_2021Q3.txt,0.3587760329246521,0.16675782203674316,0.6988294303417206,True
CMC,2021Q1,0.58,0.52,/Users/vazea/Desktop/NNW/transcripts_by_company/COMMERCIAL_METALS_CO_2021Q1.txt,0.14855632185935974,0.12026678770780563,0.8599305383861064,True
CRR,2011Q3,1.59,1.4,/Users/vazea/Desktop/NNW/transcripts_by_company/CARBO_CERAMICS_INC_2011Q3.txt,0.16520260274410248,0.05659813433885574,0.8673787377774715,True
GIS,2009Q4,0.86,3.89,/Users/vazea/Desktop/NNW/transcripts_by_company/GENERAL_MILLS_INC_2009Q4.txt,0.33844462037086487,0.20448720455169678,0.7017426043748856,True
CBRL,2007Q4,1.15,2.46,/Users/vazea/Desktop/NNW/transcripts_by_company/CBRL_GROUP_INC_2007Q4.txt,0.1312960535287857,0.3196095824241638,0.8122098878026008,True
RFIL,2021Q4,0.1,0.16,/Users/vazea/Desktop/NNW/transcripts_by_company/RF_INDUSTRIES_LTD_2021Q4.txt,0.10115154087543488,0.32148656249046326,0.8327479526400566,True
VIP,2003Q3,1.42,1.55,/Users/vazea/Desktop/NNW/transcripts_by_company/VIMPEL_COMMUNICATIONS_2003Q3.txt,0.1446331888437271,0.06204921752214432,0.8801420025527478,True
RMD,2008Q3,0.4,0.38,/Users/vazea/Desktop/NNW/transcripts_by_company/RESMED_INC_2008Q3.txt,0.25556161999702454,0.24015460908412933,0.749060483276844,True
GMCR,2009Q2,0.5,0.36,/Users/vazea/Desktop/NNW/transcripts_by_company/GREEN_MOUNTAIN_COFFEE_ROASTERS_I_2009Q2.txt,0.11392520368099213,0.2378440797328949,0.848899133503437,True
CMG,2017Q1,1.6,1.3,/Users/vazea/Desktop/NNW/transcripts_by_company/CHIPOTLE_MEXICAN_GRILL_INC_2017Q1.txt,0.25711867213249207,0.15330317616462708,0.7740259766578674,True
MXL,2017Q2,0.35,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/MAXLINEAR_INC_2017Q2.txt,0.18181195855140686,0.3027568459510803,0.7819045752286911,True
ACTG,2012Q2,0.43,0.27,/Users/vazea/Desktop/NNW/transcripts_by_company/ACACIA_RESEARCH_CORP_2012Q2.txt,0.20368041098117828,0.15646734833717346,0.8104835078120232,True
SSP,2019Q2,0.03,0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/E_W_SCRIPPS_CO_2019Q2.txt,0.11816485226154327,0.24242275953292847,0.8445577755570411,True
NTWK,2008Q4,0.08,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/NETSOL_TECHNOLOGIES_INCORPORATE_2008Q4.txt,0.17992852628231049,0.22608643770217896,0.806224100291729,True
ACO,2005Q2,0.31,0.31,/Users/vazea/Desktop/NNW/transcripts_by_company/AMCOL_INTERNATIONAL_CORPORATION_2005Q2.txt,0.23287144303321838,0.21225669980049133,0.7733129799365998,True
WDAY,2019Q3,0.31,0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/WORKDAY_INC_2019Q3.txt,0.21336041390895844,0.30578336119651794,0.7589127019047737,True
JCOM,2017Q2,1.33,1.36,/Users/vazea/Desktop/NNW/transcripts_by_company/ZIFF_DAVIS_INC_2017Q2.txt,0.2189706265926361,0.34069404006004333,0.7445123493671417,True
FRO,2017Q2,-0.08,-0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/FRONTLINE_LTD_2017Q2.txt,0.06264706701040268,0.09731505811214447,0.9269525356590748,True
PARD,2007Q2,-0.28,-0.29,/Users/vazea/Desktop/NNW/transcripts_by_company/PONIARD_PHARMACEUTICALS_INC_2007Q2.txt,0.22407931089401245,0.267667293548584,0.7628442943096161,True
CAB,2010Q2,0.28,0.22,/Users/vazea/Desktop/NNW/transcripts_by_company/CABELAS_INC_2010Q2.txt,0.2407168596982956,0.21515770256519318,0.7669508874416351,True
MLNX,2010Q1,0.29,0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/MELLANOX_TECHNOLOGIES_LTD_2010Q1.txt,0.16971704363822937,0.2290852814912796,0.8124724850058556,True
CERN,2003Q2,0.25,0.24,/Users/vazea/Desktop/NNW/transcripts_by_company/CERNER_CORP_2003Q2.txt,0.23726743459701538,0.17104151844978333,0.7826003402471542,True
TTMI,2014Q1,0.01,0.06,/Users/vazea/Desktop/NNW/transcripts_by_company/TTM_TECHNOLOGIES_INC_2014Q1.txt,0.12274020165205002,0.44104287028312683,0.781768997758627,True
CVIA,2019Q3,-0.23,-0.15,/Users/vazea/Desktop/NNW/transcripts_by_company/COVIA_HOLDINGS_CORP_2019Q3.txt,0.37235233187675476,0.3009418547153473,0.6490708112716674,True
EMR,2018Q4,0.89,3.38,/Users/vazea/Desktop/NNW/transcripts_by_company/EMERSON_ELECTRIC_CO_2018Q4.txt,0.25743260979652405,0.2741513252258301,0.7375517755746841,True
TNDM,2021Q4,0.16,0.28,/Users/vazea/Desktop/NNW/transcripts_by_company/TANDEM_DIABETES_CARE_INC_2021Q4.txt,0.18115779757499695,0.10180623084306717,0.8426476724445819,True
NGLS,2010Q1,0.14,0.39,/Users/vazea/Desktop/NNW/transcripts_by_company/TARGA_RESOURCES_PARTNERS_LP_2010Q1.txt,0.1174987405538559,0.2908819317817688,0.8304863020777702,True
ITG,2002Q4,0.34,1.6,/Users/vazea/Desktop/NNW/transcripts_by_company/INVESTMENT_TECHNOLOGY_GROUP_INC_2002Q4.txt,0.18834561109542847,0.30534204840660095,0.7765554577112198,True
CECO,2017Q1,0.08,0.04,/Users/vazea/Desktop/NNW/transcripts_by_company/CAREER_EDUCATION_CORP_2017Q1.txt,0.22245800495147705,0.11360626667737961,0.8101975165307522,True
ROLL,2007Q1,0.35,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/RBC_BEARINGS_INC_2007Q1.txt,0.19090425968170166,0.26564133167266846,0.7866746187210083,True
DWSN,2012Q1,0.23,0.3,/Users/vazea/Desktop/NNW/transcripts_by_company/DAWSON_GEOPHYSICAL_COMPANY_2012Q1.txt,0.07139614224433899,0.19830229878425598,0.8905320107936859,True
HYRE,2019Q3,-0.24,-0.09,/Users/vazea/Desktop/NNW/transcripts_by_company/HYRECAR_INC_2019Q3.txt,0.24142670631408691,0.2690005898475647,0.7503011286258698,True
BABA,2015Q4,0.48,2.19,/Users/vazea/Desktop/NNW/transcripts_by_company/ALIBABA_GROUP_HOLDING_LTD_2015Q4.txt,0.21542321145534515,0.08564978837966919,0.8235088154673577,True
TWLO,2017Q4,-0.03,-0.23,/Users/vazea/Desktop/NNW/transcripts_by_company/TWILIO_INC_2017Q4.txt,0.2032174915075302,0.3006693720817566,0.7675469443202019,True
BAX,2023Q2,0.55,0.6,/Users/vazea/Desktop/NNW/transcripts_by_company/BAXTER_INTERNATIONAL_INC_2023Q2.txt,0.1333322525024414,0.31136569380760193,0.8132577151060105,True
WDC,2020Q3,0.85,0.95,/Users/vazea/Desktop/NNW/transcripts_by_company/WESTERN_DIGITAL_CORP_2020Q3.txt,0.20139923691749573,0.358772873878479,0.7513886719942093,True
CVS,2020Q2,2.64,1.8,/Users/vazea/Desktop/NNW/transcripts_by_company/CVS_HEALTH_CORP_2020Q2.txt,0.13968420028686523,0.12724079191684723,0.8640488222241401,True
NUAN,2016Q1,0.36,0.32,/Users/vazea/Desktop/NNW/transcripts_by_company/NUANCE_COMMUNICATIONS_INC_2016Q1.txt,0.1087653785943985,0.2769605219364166,0.8407760784029961,True
DE,2007Q2,2.72,2.4,/Users/vazea/Desktop/NNW/transcripts_by_company/DEERE_CO_2007Q2.txt,0.17600035667419434,0.059560369700193405,0.858931639418006,True
