ticker,period,eps_actual,eps_forecast,transcript_path,cosine,nnw
PSS WORLD MEDICAL INC,2.0,0.06,0.06,transcripts_by_company/PSSI_World_Medical_2002Q2.txt,0.31920740008354187,0.6807925999164581
NATIONAL RETAIL PROPERTIES INC,4.0,0.26,0.24,transcripts_by_company/National_Retail_Properties_Inc_2011Q4.txt,0.1343717724084854,0.8656282275915146
BEAM GLOBAL,4.0,-0.67,-0.27,transcripts_by_company/Beam_Global_2023Q4.txt,0.22527481615543365,0.7747251838445663
NORTHERN OIL AND GAS INC,3.0,0.32,0.34,transcripts_by_company/Northern_Oil_and_Gas_Inc_2013Q3.txt,0.23535683751106262,0.7646431624889374
CVS CORPORATION,3.0,1.84,1.7,transcripts_by_company/CVS_Health_Corporation_2019Q3.txt,0.4464953541755676,0.5535046458244324
RADIAN GROUP INC,4.0,1.25,1.2,transcripts_by_company/Radian_Group_Inc_2004Q4.txt,0.24454939365386963,0.7554506063461304
GOLAR LNG LTD,4.0,0.15,0.22,transcripts_by_company/Golar_LNG_Limited_2020Q4.txt,0.21390192210674286,0.7860980778932571
"VIVUS, INC.",1.0,-0.12,-0.18,transcripts_by_company/VIVUS_Inc_2016Q1.txt,0.2309671938419342,0.7690328061580658
AXT INC,4.0,-0.11,-0.12,transcripts_by_company/AXT_Inc_2005Q4.txt,0.2542564570903778,0.7457435429096222
MERCER INTERNATIONAL INC,4.0,0.3,0.42,transcripts_by_company/Mercer_International_Inc_2022Q4.txt,0.18946099281311035,0.8105390071868896
SPSS INCORPORATED,3.0,0.41,0.33,transcripts_by_company/SPSS_2007Q3.txt,0.29889294505119324,0.7011070549488068
TAYSHA GENE THERAPIES INC,4.0,-0.34,-0.82,transcripts_by_company/Taysha_Gene_Therapies_Inc_2022Q4.txt,0.2669313848018646,0.7330686151981354
CHEMTURA CORP,2.0,0.17,0.2,transcripts_by_company/Chemtura_Corporation_2007Q2.txt,0.20174597203731537,0.7982540279626846
EQT CORP,3.0,0.21,0.47,transcripts_by_company/EQT_Corporation_2012Q3.txt,0.1347295194864273,0.8652704805135727
ECOLAB INC,3.0,1.04,1.03,transcripts_by_company/Ecolab_Inc_2013Q3.txt,0.17372852563858032,0.8262714743614197
ROCKWELL AUTOMATION INC,3.0,3.04,3.25,transcripts_by_company/Rockwell_Automation_Inc_2022Q3.txt,0.2121250182390213,0.7878749817609787
STEEL DYNAMICS INC,2.0,0.2,0.41,transcripts_by_company/Steel_Dynamics_Inc_2012Q2.txt,0.3625220060348511,0.6374779939651489
AZEK COMPANY INC,2.0,0.29,0.33,transcripts_by_company/The_AZEK_Company_Inc_2022Q2.txt,0.19286733865737915,0.8071326613426208
LIVEONE INC,1.0,-0.06,-0.01,transcripts_by_company/LiveOne_Inc_2023Q1.txt,0.3535867929458618,0.6464132070541382
LANTHEUS HOLDINGS INC,4.0,1.37,0.77,transcripts_by_company/Lantheus_Holdings_Inc_2022Q4.txt,0.26486626267433167,0.7351337373256683
EOG RESOURCES INC,2.0,1.11,0.74,transcripts_by_company/EOG_Resources_Inc_2011Q2.txt,0.15783292055130005,0.8421670794487
AIR LEASE CORP,4.0,0.7,0.73,transcripts_by_company/Air_Lease_Corporation_2015Q4.txt,0.14139558374881744,0.8586044162511826
FORIAN INC,2.0,-0.17,-0.23,transcripts_by_company/Forian_Inc_2022Q2.txt,0.41900134086608887,0.5809986591339111
IQVIA HOLDINGS INC,2.0,2.43,2.56,transcripts_by_company/IQVIA_Holdings_Inc_2023Q2.txt,0.19506926834583282,0.8049307316541672
TEXAS INSTRUMENTS INC,4.0,0.21,0.51,transcripts_by_company/Texas_Instruments_2008Q4.txt,0.1818731725215912,0.8181268274784088
CYNOSURE INC,3.0,0.25,0.37,transcripts_by_company/Cynosure_Inc_2014Q3.txt,0.30681052803993225,0.6931894719600677
ALLEGIANT TRAVEL CO,4.0,0.88,0.16,transcripts_by_company/Allegiant_Travel_2008Q4.txt,0.27604758739471436,0.7239524126052856
GROCERY OUTLET HOLDING CORP,3.0,0.31,0.25,transcripts_by_company/Grocery_Outlet_Holding_Corp_2023Q3.txt,0.17913426458835602,0.820865735411644
COVANTA HOLDING CORP,3.0,0.28,0.22,transcripts_by_company/Covanta_Holding_Corp_2013Q3.txt,0.14458489418029785,0.8554151058197021
BIOTELEMETRY INC,2.0,0.23,0.22,transcripts_by_company/BioTelemetry_Inc_2017Q2.txt,0.23649080097675323,0.7635091990232468
ECOLAB INC,4.0,0.55,0.56,transcripts_by_company/Ecolab_Inc_2009Q4.txt,0.1531502604484558,0.8468497395515442
PAIN THERAPEUTICS INC,2.0,-0.14,-0.18,transcripts_by_company/Pain_Therapeutics_2002Q2.txt,0.2975924611091614,0.7024075388908386
ENTROPIC COMMUNICATIONS INC,3.0,0.18,0.07,transcripts_by_company/Entropic_Communications_Inc_2010Q3.txt,0.2034180909395218,0.7965819090604782
REINSURANCE GROUP OF AMERICA INC,1.0,-1.24,2.26,transcripts_by_company/Reinsurance_Group_of_America_Incorporated_2021Q1.txt,0.19181132316589355,0.8081886768341064
RESIDEO TECHNOLOGIES INC,2.0,0.63,0.41,transcripts_by_company/Resideo_Technologies_Inc_2022Q2.txt,0.2882671058177948,0.7117328941822052
COMPASS MINERALS INTERNATIONAL I,2.0,0.31,0.41,transcripts_by_company/OZ_Minerals_Limited_2012Q2.txt,0.22322198748588562,0.7767780125141144
SVB FINANCIAL GROUP,4.0,4.62,10.54,transcripts_by_company/SVB_Financial_Group_2022Q4.txt,0.1961270123720169,0.8038729876279831
DOLBY LABORATORIES INC,4.0,0.4,0.44,transcripts_by_company/Dolby_Laboratories_Inc_2014Q4.txt,0.22481882572174072,0.7751811742782593
MOBILE TELESYSTEMS OAO,4.0,5.59,18.72,transcripts_by_company/Mobile_TeleSystems_OAO_2014Q4.txt,0.11713236570358276,0.8828676342964172
BRADY CORP,3.0,0.49,0.34,transcripts_by_company/Brady_Corporation_2016Q3.txt,0.10737040638923645,0.8926295936107635
CELLDEX THERAPEUTICS INC,1.0,-0.25,-0.35,transcripts_by_company/Celldex_Therapeutics_Inc_2017Q1.txt,0.20153072476387024,0.7984692752361298
AVALARA INC,2.0,0.02,-0.03,transcripts_by_company/Puravankara_Limited_2021Q2.txt,0.21292778849601746,0.7870722115039825
GOLAR LNG LTD,3.0,-0.19,-0.26,transcripts_by_company/Golar_LNG_Ltd_2016Q3.txt,0.14854277670383453,0.8514572232961655
X-RITE INC,1.0,0.01,0.06,transcripts_by_company/X-Rite_Inc_2006Q1.txt,0.3150038719177246,0.6849961280822754
CENTURY ALUMINUM CO,2.0,-0.27,0.22,transcripts_by_company/Century_Aluminum_Company_2021Q2.txt,0.17526403069496155,0.8247359693050385
WGL HOLDING INC,2.0,-0.03,-0.07,transcripts_by_company/WGL_Holdings_2011Q2.txt,0.27725619077682495,0.722743809223175
CB RICHARD ELLIS GROUP INC,3.0,0.75,0.5,transcripts_by_company/CB_Richard_Ellis_Group_Inc_2005Q3.txt,0.14598114788532257,0.8540188521146774
MKS INSTRUMENTS INC,2.0,1.32,1.06,transcripts_by_company/MKS_Instruments_Inc_2023Q2.txt,0.1121826022863388,0.8878173977136612
MCGRATH RENTCORP,4.0,0.48,0.57,transcripts_by_company/McGrath_RentCorp_2015Q4.txt,0.12573789060115814,0.8742621093988419
ZOGENIX INC,1.0,-0.16,-0.09,transcripts_by_company/Zogenix_Inc_2012Q1.txt,0.190316841006279,0.809683158993721
AMERICA MOVIL SAB DE CV,4.0,-0.09,0.24,transcripts_by_company/America_Movil_SAB_de_CV_2016Q4.txt,0.17299340665340424,0.8270065933465958
MAXEON SOLAR TECHNOLOGIES LTD,3.0,-2.21,-0.25,transcripts_by_company/Maxeon_Solar_Technologies_Ltd_2023Q3.txt,0.15894149243831635,0.8410585075616837
OLO INC,4.0,0.02,0.02,transcripts_by_company/Olo_Inc_2021Q4.txt,0.25940412282943726,0.7405958771705627
LANDAUER INC,4.0,0.46,0.54,transcripts_by_company/Landauer_Inc_2014Q4.txt,0.17059355974197388,0.8294064402580261
BEYOND INC,1.0,-0.1,0.15,transcripts_by_company/Beyond_Meat_Inc_2023Q1.txt,0.3403664827346802,0.6596335172653198
TIVO CORP,4.0,0.24,0.31,transcripts_by_company/TiVo_Corporation_2018Q4.txt,0.09429815411567688,0.9057018458843231
VEREIT INC,3.0,0.04,-0.01,transcripts_by_company/OneREIT_2016Q3.txt,0.20206396281719208,0.7979360371828079
TRAEGER INC,2.0,0.04,0.02,transcripts_by_company/Traeger_Inc_2023Q2.txt,0.24445557594299316,0.7555444240570068
LITTELFUSE INC,3.0,0.48,0.56,transcripts_by_company/LITTELFUSE_INC_2007Q3.txt,0.2956767976284027,0.7043232023715973
BAZAARVOICE INC,4.0,0.0,-0.01,transcripts_by_company/Bazaarvoice_Inc_2015Q4.txt,0.31755122542381287,0.6824487745761871
AGCO CORP,2.0,2.08,1.56,transcripts_by_company/AGCO_Your_Agriculture_Company_2012Q2.txt,0.22117018699645996,0.77882981300354
CAMPUS CREST COMMUNITIES INC,4.0,-0.18,0.1,transcripts_by_company/Campus_Crest_Communities_Inc_2013Q4.txt,0.25765734910964966,0.7423426508903503
BROOKS AUTOMATION INC,3.0,0.47,0.33,transcripts_by_company/Brooks_Automation_Inc_2020Q3.txt,0.14598800241947174,0.8540119975805283
MICROTUNE,4.0,-0.01,0.02,transcripts_by_company/Microtune_Inc_2006Q4.txt,0.24764396250247955,0.7523560374975204
MODTECH HOLDINGS INC,2.0,0.18,0.13,transcripts_by_company/Modtech_Holdings_Inc_2005Q2.txt,0.16034165024757385,0.8396583497524261
STANTEC INC,1.0,0.37,0.41,transcripts_by_company/Stantec_Inc_2008Q1.txt,0.14877356588840485,0.8512264341115952
SAREPTA THERAPEUTICS INC,3.0,-1.15,-0.28,transcripts_by_company/Sarepta_Therapeutics_Inc_2018Q3.txt,0.15838979184627533,0.8416102081537247
EDELMAN FINANCIAL GROUP INC,3.0,0.09,0.1,transcripts_by_company/Edelman_Financial_Group_2011Q3.txt,0.19023975729942322,0.8097602427005768
MICHAELS STORES INC,2.0,0.42,0.37,transcripts_by_company/Michaels_Stores_2004Q2.txt,0.309551864862442,0.690448135137558
WD 40 CO,4.0,0.56,0.49,transcripts_by_company/WD-40_Company_2009Q4.txt,0.1069866344332695,0.8930133655667305
TELENAV INC,2.0,-0.54,-0.28,transcripts_by_company/Telenav_Inc_2018Q2.txt,0.3394069969654083,0.6605930030345917
CINCINNATI FINANCIAL CORP,4.0,0.57,0.65,transcripts_by_company/Cincinnati_Financial_Corporation_2008Q4.txt,0.3614268898963928,0.6385731101036072
UNITED STATES STEEL CORP,4.0,1.15,1.63,transcripts_by_company/United_States_Steel_Corp_2005Q4.txt,0.2753440737724304,0.7246559262275696
HOSPIRA INC,1.0,0.93,0.99,transcripts_by_company/Hospira_2011Q1.txt,0.14850306510925293,0.8514969348907471
WYETH,2.0,0.91,0.87,transcripts_by_company/Wyeth_2008Q2.txt,0.15632951259613037,0.8436704874038696
MEDNAX INC,2.0,1.15,1.22,transcripts_by_company/MEDNAX_Inc_2011Q2.txt,0.22629490494728088,0.7737050950527191
JAMBA INC,1.0,-0.03,-0.03,transcripts_by_company/Jamba_Inc_2012Q1.txt,0.15101301670074463,0.8489869832992554
XILINX INC,4.0,0.19,0.17,transcripts_by_company/Xilinx_2003Q4.txt,0.22470003366470337,0.7752999663352966
IRADIMED CORP,1.0,0.22,0.28,transcripts_by_company/IRadimed_Corporation_2022Q1.txt,0.12974630296230316,0.8702536970376968
NATIONAL FUEL GAS CO N J,1.0,0.99,0.78,transcripts_by_company/National_Fuel_Gas_Company_2003Q1.txt,0.27408185601234436,0.7259181439876556
INTL PAPER CO,3.0,0.64,0.8,transcripts_by_company/InRetail_Perú_Corp_2023Q3.txt,0.09350831806659698,0.906491681933403
TTM TECHNOLOGIES INC,1.0,0.18,0.22,transcripts_by_company/TTM_Technologies_Inc_2020Q1.txt,0.09076570719480515,0.9092342928051949
HAIN CELESTIAL GROUP INC,2.0,0.14,0.24,transcripts_by_company/The_Hain_Celestial_Group_Inc_2004Q2.txt,0.1693766862154007,0.8306233137845993
HUB GROUP INC,2.0,0.36,0.55,transcripts_by_company/Hub_Group_Inc_2017Q2.txt,0.13534097373485565,0.8646590262651443
WESTERN DIGITAL CORP,2.0,1.96,1.8,transcripts_by_company/Western_Digital_Corp_2013Q2.txt,0.26433515548706055,0.7356648445129395
AKASTOR ASA,3.0,-0.37,-0.12,transcripts_by_company/Akastor_ASA_2023Q3.txt,0.31344136595726013,0.6865586340427399
AUTOBYTEL.COM INC,2.0,-0.03,-0.05,transcripts_by_company/Autobytelcom_2009Q2.txt,0.21681593358516693,0.7831840664148331
SHUTTERFLY INC,4.0,0.63,0.59,transcripts_by_company/Shutterfly_Inc_2007Q4.txt,0.20330078899860382,0.7966992110013962
EDWARDS LIFESCIENCES CORP,3.0,0.43,0.85,transcripts_by_company/Edwards_Lifesciences_2010Q3.txt,0.27621135115623474,0.7237886488437653
MICRON TECHNOLOGY INC,4.0,0.24,0.83,transcripts_by_company/Micron_Technology_Inc_2015Q4.txt,0.2638688385486603,0.7361311614513397
MULTIPLAN CORP,4.0,0.04,0.04,transcripts_by_company/Multiplan_Empreendimentos_Imobiliários_SA_2021Q4.txt,0.3358452618122101,0.6641547381877899
FS INVESTMENT CORP,3.0,0.23,0.25,transcripts_by_company/Globaltrans_Investment_PLC_2014Q3.txt,0.09150632470846176,0.9084936752915382
KFORCE INC,1.0,0.01,0.01,transcripts_by_company/Kforce_2003Q1.txt,0.4429204761981964,0.5570795238018036
MARINEMAX INC,1.0,0.23,0.29,transcripts_by_company/MarineMax_Inc_2020Q1.txt,0.3636786639690399,0.6363213360309601
CATALINA MARKETING,4.0,0.31,0.37,transcripts_by_company/Catalina_Marketing_Corp_2002Q4.txt,0.16414198279380798,0.835858017206192
CONAGRA BRANDS INC,4.0,0.55,0.54,transcripts_by_company/Conagra_Brands_Inc_2017Q4.txt,0.4038057327270508,0.5961942672729492
AC MOORE ARTS & CRAFTS INC,1.0,0.01,0.1,transcripts_by_company/AC_Moore_Arts_and_Crafts_2006Q1.txt,0.186245396733284,0.813754603266716
OLLIE'S BARGAIN OUTLET HOLDINGS,4.0,0.37,0.4,transcripts_by_company/Ollies_Bargain_Outlet_Holdings_Inc_2022Q4.txt,0.24712586402893066,0.7528741359710693
EAGLE MATERIALS INC,1.0,0.2,0.04,transcripts_by_company/Eagle_Materials_Inc_2012Q1.txt,0.2174791842699051,0.7825208157300949
DYNAGAS LNG PARTNERS LP,3.0,0.39,0.41,transcripts_by_company/Dynagas_LNG_Partners_LP_2014Q3.txt,0.14091293513774872,0.8590870648622513
CROWDSTRIKE HOLDINGS INC,2.0,0.1,0.03,transcripts_by_company/CrowdStrike_Holdings_Inc_2021Q2.txt,0.2418493628501892,0.7581506371498108
ALEXZA PHARMACEUTICALS INC,4.0,0.42,-0.27,transcripts_by_company/Alexza_Pharmaceuticals_Inc_2010Q4.txt,0.15529541671276093,0.8447045832872391
EQUITY BANCSHARES INC,1.0,0.08,0.6,transcripts_by_company/Equity_Bancshares_Inc_2020Q1.txt,0.19636467099189758,0.8036353290081024
MATADOR RESOURCES CO,2.0,0.41,0.32,transcripts_by_company/Matador_Resources_Company_2018Q2.txt,0.29456835985183716,0.7054316401481628
BIG LOTS INC,3.0,0.35,0.26,transcripts_by_company/Big_Lots_Inc_2009Q3.txt,0.1622900515794754,0.8377099484205246
MARATHON OIL CORP,3.0,0.65,0.95,transcripts_by_company/Marathon_Oil_Corporation_2012Q3.txt,0.07358109951019287,0.9264189004898071
CLOUDERA INC,1.0,0.15,0.1,transcripts_by_company/Cloudera_Inc_2021Q1.txt,0.13677246868610382,0.8632275313138962
TEXAS ROADHOUSE INC,4.0,0.61,0.5,transcripts_by_company/Texas_Roadhouse_Inc_2019Q4.txt,0.13595551252365112,0.8640444874763489
MODINE MANUFACTURING CO,3.0,0.48,0.36,transcripts_by_company/Modine_Manufacturing_Company_2022Q3.txt,0.27161550521850586,0.7283844947814941
BB&T CORP,1.0,0.69,0.7,transcripts_by_company/BBandT_Corporation_2013Q1.txt,0.10795723646879196,0.892042763531208
STARBUCKS CORP,4.0,0.68,0.67,transcripts_by_company/Starbucks_Corporation_2018Q4.txt,0.16674567759037018,0.8332543224096298
AT CROSS CO,1.0,-0.12,0.09,transcripts_by_company/AT_Cross_Company_2009Q1.txt,0.30051809549331665,0.6994819045066833
STERICYCLE INC,3.0,0.8,0.89,transcripts_by_company/Stericycle_Inc_2019Q3.txt,0.16924098134040833,0.8307590186595917
BAIDU INC,3.0,20.4,17.6,transcripts_by_company/Baidu_Inc_2023Q3.txt,0.2708025276660919,0.7291974723339081
CAPELLA EDUCATION CO,2.0,0.83,0.79,transcripts_by_company/Capella_Education_Company_2013Q2.txt,0.26642951369285583,0.7335704863071442
CALLAWAY GOLF CO,3.0,0.05,-0.01,transcripts_by_company/Callaway_Golf_Company_2017Q3.txt,0.19580663740634918,0.8041933625936508
NORWEGIAN AIR SHUTTLE AS,1.0,-16.4,-39.82,transcripts_by_company/Norwegian_Air_Shuttle_ASA_2019Q1.txt,0.2792111933231354,0.7207888066768646
OASIS PETROLEUM INC,1.0,0.1,-0.01,transcripts_by_company/Oasis_Petroleum_Inc_2018Q1.txt,0.300889253616333,0.699110746383667
DOUBLE-TAKE SOFTWARE INC,4.0,0.48,0.21,transcripts_by_company/Double-Take_Software_Inc_2008Q4.txt,0.2479248195886612,0.7520751804113388
AMC NETWORKS INC,1.0,2.65,2.17,transcripts_by_company/AMC_Networks_Inc_2018Q1.txt,0.25801071524620056,0.7419892847537994
GOODYEAR TIRE  RUBBER CO,3.0,1.17,1.22,transcripts_by_company/Goodyear_Tire_and_Rubber_Company_2016Q3.txt,0.2379574477672577,0.7620425522327423
IMATION CORPORATION,2.0,-0.32,-0.24,transcripts_by_company/Imation_Corp_2012Q2.txt,0.3404588997364044,0.6595411002635956
CAMDEN PROPERTY TRUST,4.0,0.67,0.47,transcripts_by_company/Camden_Property_Trust_2015Q4.txt,0.25734877586364746,0.7426512241363525
SONOS INC,3.0,-0.5,0.24,transcripts_by_company/Sonos_Inc_2022Q3.txt,0.09980685263872147,0.9001931473612785
ADVANCED EMISSIONS SOLUTIONS INC,1.0,0.39,0.57,transcripts_by_company/Advanced_Emissions_Solutions_Inc_2017Q1.txt,0.12268155813217163,0.8773184418678284
HERITAGE FINANCIAL CORP,3.0,0.37,0.31,transcripts_by_company/Heritage_Financial_2003Q3.txt,0.31027278304100037,0.6897272169589996
E*TRADE FINANCIAL CORP,3.0,0.28,0.25,transcripts_by_company/ETRADE_Financial_Corp_2005Q3.txt,0.239897683262825,0.760102316737175
SYNCHRONOSS TECHNOLOGIES INC,2.0,0.21,0.19,transcripts_by_company/Synchronoss_Technologies_Inc_2011Q2.txt,0.08992445468902588,0.9100755453109741
TELLABS INC,3.0,0.14,0.08,transcripts_by_company/Tellabs_2010Q3.txt,0.3619304895401001,0.6380695104598999
NEW JERSEY RESOURCES CORP,3.0,-0.03,-0.07,transcripts_by_company/New_Jersey_Resources_2010Q3.txt,0.14531254768371582,0.8546874523162842
CALAMP CORP,1.0,0.16,0.79,transcripts_by_company/CalAmp_Corp_2013Q1.txt,0.17933984100818634,0.8206601589918137
ALLIANT TECHSYSTEMS INC,3.0,1.15,1.18,transcripts_by_company/Alliant_Techsystems_Inc_2006Q3.txt,0.16356107592582703,0.836438924074173
ARTHUR J GALLAGHER & CO,3.0,0.8,0.89,transcripts_by_company/Arthur_J_Gallagher_and_Co_2019Q3.txt,0.27834993600845337,0.7216500639915466
BLOOM ENERGY CORP,2.0,-0.13,-0.07,transcripts_by_company/Bloom_Energy_Corporation_2019Q2.txt,0.0785793885588646,0.9214206114411354
PSS WORLD MEDICAL INC,3.0,0.13,0.14,transcripts_by_company/PSS_World_Medical_Inc_2004Q3.txt,0.25997766852378845,0.7400223314762115
FINISH LINE INC,1.0,0.88,0.94,transcripts_by_company/The_Finish_Line_Inc_2015Q1.txt,0.1705789417028427,0.8294210582971573
SEI CORP,1.0,0.29,0.3,transcripts_by_company/SEI_Investments_Inc_2011Q1.txt,0.18496382236480713,0.8150361776351929
SPOTIFY TECHNOLOGY SA,4.0,-0.21,-0.34,transcripts_by_company/Spotify_Technology_SA_2021Q4.txt,0.12321222573518753,0.8767877742648125
VALUEVISION MEDIA INC,1.0,-0.17,0.17,transcripts_by_company/ValueVision_Media_Inc_2012Q1.txt,0.37331900000572205,0.626680999994278
U.S.I. HOLDINGS,1.0,0.22,0.24,transcripts_by_company/USI_Holdings_Corporation_2004Q1.txt,0.17771902680397034,0.8222809731960297
FINISH LINE INC,4.0,0.11,0.1,transcripts_by_company/Finish_Line_Inc_2011Q4.txt,0.14979188144207,0.85020811855793
SJW CORP,2.0,0.69,0.73,transcripts_by_company/SJW_Group_2021Q2.txt,0.14896662533283234,0.8510333746671677
DIAMOND FOODS INC,1.0,0.37,0.27,transcripts_by_company/Diamond_Foods_Inc_2009Q1.txt,0.1322103589773178,0.8677896410226822
MCDONALD'S CORP,4.0,1.16,1.12,transcripts_by_company/McDonalds_Corporation_2010Q4.txt,0.1708800494670868,0.8291199505329132
AXOS FINANCIAL INC,1.0,1.02,0.91,transcripts_by_company/Axos_Financial_Inc_2022Q1.txt,0.08980833739042282,0.9101916626095772
VOLT INFORMATION SCIENCES INC,3.0,0.18,0.46,transcripts_by_company/Volt_Information_Sciences_2008Q3.txt,0.13592493534088135,0.8640750646591187
KURA SUSHI USA INC,2.0,-1.1,0.12,transcripts_by_company/Kura_Sushi_USA_Inc_2020Q2.txt,0.10005512088537216,0.8999448791146278
ADVANCED EMISSIONS SOLUTIONS INC,3.0,0.28,0.52,transcripts_by_company/Advanced_Emissions_Solutions_Inc_2018Q3.txt,0.06608916819095612,0.9339108318090439
HI/FN INC,1.0,-0.47,-0.29,transcripts_by_company/Hifn_2003Q1.txt,0.08129425346851349,0.9187057465314865
HANNON ARMSTRONG SUSTAINABLE INF,3.0,0.41,0.41,transcripts_by_company/Hannon_Armstrong_Sustainable_Infrastructure_Capital_Inc_2021Q3.txt,0.2151859998703003,0.7848140001296997
DESCARTES SYSTEMS GROUP (THE),1.0,0.13,0.13,transcripts_by_company/Descartes_Systems_Group_Inc_2012Q1.txt,0.12246941030025482,0.8775305896997452
BED BATH  BEYOND INC,3.0,0.04,0.5,transcripts_by_company/Bed_Bath_and_Beyond_Inc_2021Q3.txt,0.1830814629793167,0.8169185370206833
TRUSTMARK CORP,2.0,0.44,0.39,transcripts_by_company/Trustmark_Corporation_2012Q2.txt,0.19301658868789673,0.8069834113121033
FIRST COMMONWEALTH FINANCIAL COR,4.0,-0.05,0.1,transcripts_by_company/First_Commonwealth_Financial_Corp_2011Q4.txt,0.14585773646831512,0.8541422635316849
FISERV INC,3.0,0.58,0.56,transcripts_by_company/Fiserv_2005Q3.txt,0.19826547801494598,0.801734521985054
PINNACLE FINANCIAL PARTNERS INC,4.0,1.71,1.38,transcripts_by_company/Pinnacle_Financial_Partners_Inc_2021Q4.txt,0.25908586382865906,0.7409141361713409
SONOCO PRODUCTS CO,4.0,0.49,0.66,transcripts_by_company/Sonoco_Products_Company_2008Q4.txt,0.2726660370826721,0.7273339629173279
ALBIREO PHARMA INC,2.0,-1.22,0.49,transcripts_by_company/Albireo_Pharma_Inc_2018Q2.txt,0.12482798099517822,0.8751720190048218
TENNANT CO,2.0,0.71,0.64,transcripts_by_company/Tennant_Company_2012Q2.txt,0.11101286113262177,0.8889871388673782
SUPER MICRO COMPUTER INC,4.0,0.57,0.66,transcripts_by_company/Super_Micro_Computer_Inc_2019Q4.txt,0.1494038850069046,0.8505961149930954
TRUSTMARK CORP,3.0,0.46,0.4,transcripts_by_company/Trustmark_Corporation_2012Q3.txt,0.19046719372272491,0.8095328062772751
INTEROIL CORP,3.0,-0.41,0.18,transcripts_by_company/InterOil_Corporation_2011Q3.txt,0.3426596224308014,0.6573403775691986
MPLX LP,3.0,1.36,0.83,transcripts_by_company/MPLX_LP_2022Q3.txt,0.22242051362991333,0.7775794863700867
BROWN-FORMAN CORP,4.0,1.04,1.04,transcripts_by_company/Brown-Forman_Corporation_2007Q4.txt,0.13567501306533813,0.8643249869346619
TEXAS PACIFIC LAND CORP,4.0,12.94,17.02,transcripts_by_company/Texas_Pacific_Land_Corporation_2022Q4.txt,0.1898195594549179,0.8101804405450821
BANK OF MONTREAL,3.0,1.16,1.07,transcripts_by_company/Bank_of_Montreal_2006Q3.txt,0.2491079568862915,0.7508920431137085
HAWAIIAN ELECTRIC INDUSTRIES INC,4.0,0.72,0.83,transcripts_by_company/Hawaiian_Electric_Industries_2002Q4.txt,0.13059644401073456,0.8694035559892654
BRIDGEPOINT EDUCATION INC,1.0,-0.01,-0.06,transcripts_by_company/Bridgepoint_Education_Inc_2015Q1.txt,0.3300744295120239,0.6699255704879761
BLACK BOX CORPORATION,2.0,0.56,0.76,transcripts_by_company/Black_Box_Network_Services_2012Q2.txt,0.18473732471466064,0.8152626752853394
WALTER INDUSTRIES INC,3.0,0.5,0.45,transcripts_by_company/Walter_Industries_2004Q3.txt,0.11697616428136826,0.8830238357186317
HAWAIIAN HOLDINGS INC,4.0,1.1,1.13,transcripts_by_company/Hawaiian_Holdings_Inc_2017Q4.txt,0.1928713023662567,0.8071286976337433
OSIRIS THERAPEUTICS INC,2.0,-0.3,-0.27,transcripts_by_company/Osiris_Therapeutics_Inc_2009Q2.txt,0.06885994970798492,0.9311400502920151
MODINE MANUFACTURING CO,2.0,0.07,0.34,transcripts_by_company/Modine_Manufacturing_Company_2012Q2.txt,0.19367380440235138,0.8063261955976486
ALLEGIANT TRAVEL CO,1.0,3.42,2.98,transcripts_by_company/Allegiant_Travel_Company_2018Q1.txt,0.06530183553695679,0.9346981644630432
ANNALY CAPITAL MANAGEMENT INC,4.0,0.47,0.7,transcripts_by_company/Annaly_Capital_Management_Inc_2008Q4.txt,0.21121764183044434,0.7887823581695557
CENTERRA GOLD INC,3.0,0.2,0.36,transcripts_by_company/Centerra_Gold_Inc_2023Q3.txt,0.09984290599822998,0.90015709400177
SONOCO PRODUCTS CO,4.0,0.66,0.64,transcripts_by_company/Sonoco_Products_Company_2014Q4.txt,0.19712305068969727,0.8028769493103027
QUICKLOGIC CORP,2.0,-0.03,-0.09,transcripts_by_company/QuickLogic_Corp_2003Q2.txt,0.18228483200073242,0.8177151679992676
RUBY TUESDAY INC,3.0,0.01,0.16,transcripts_by_company/Ruby_Tuesday_2008Q3.txt,0.17569471895694733,0.8243052810430527
LPL FINANCIAL HOLDINGS INC,2.0,0.61,0.55,transcripts_by_company/LPL_Financial_2013Q2.txt,0.16133613884449005,0.83866386115551
ASGN INC,2.0,1.17,1.26,transcripts_by_company/ASGN_Incorporated_2020Q2.txt,0.11154770106077194,0.8884522989392281
LUMINEX CORP,4.0,-0.06,0.02,transcripts_by_company/Luminex_Corporation_2007Q4.txt,0.2597249448299408,0.7402750551700592
PRUDENTIAL FINANCIAL INC,4.0,2.58,3.06,transcripts_by_company/Prudential_Financial_Inc_CurrentQ4.txt,0.32931849360466003,0.67068150639534
ALBANY MOLECULAR RESEARCH,4.0,0.17,0.04,transcripts_by_company/Albany_Molecular_Research_Inc_2012Q4.txt,0.11953480541706085,0.8804651945829391
SIGMA-ALDRICH CORP,2.0,0.7,0.64,transcripts_by_company/Sigma-Aldrich_Corporation_2008Q2.txt,0.24072852730751038,0.7592714726924896
NACCO INDUSTRIES INC,2.0,1.39,-0.05,transcripts_by_company/NACCO_Industries_2010Q2.txt,0.29833748936653137,0.7016625106334686
